"TIME_PERIOD";"GEO";"AGE";"SEX";"OBS_STATUS";"OBS_VALUE"
"2021-W14";"CH070";"Y55T59";"T";"P";2
"2021-W14";"CH070";"Y55T59";"F";"P";1
"2021-W14";"CH070";"Y55T59";"M";"P";1
"2021-W14";"CH070";"Y60T64";"T";"P";2
"2021-W14";"CH070";"Y60T64";"F";"P";1
"2021-W14";"CH070";"Y60T64";"M";"P";1
"2021-W14";"CH070";"Y65T69";"T";"P";3
"2021-W14";"CH070";"Y65T69";"F";"P";1
"2021-W14";"CH070";"Y65T69";"M";"P";2
"2021-W14";"CH070";"Y70T74";"T";"P";6
"2021-W14";"CH070";"Y70T74";"F";"P";1
"2021-W14";"CH070";"Y70T74";"M";"P";5
"2021-W14";"CH070";"Y75T79";"T";"P";9
"2021-W14";"CH070";"Y75T79";"F";"P";2
"2021-W14";"CH070";"Y75T79";"M";"P";7
"2021-W14";"CH070";"Y80T84";"T";"P";10
"2021-W14";"CH070";"Y80T84";"F";"P";5
"2021-W14";"CH070";"Y80T84";"M";"P";5
"2021-W14";"CH070";"Y85T89";"T";"P";6
"2021-W14";"CH070";"Y85T89";"F";"P";1
"2021-W14";"CH070";"Y85T89";"M";"P";5
"2021-W14";"CH070";"Y_GE90";"T";"P";18
"2021-W14";"CH070";"Y_GE90";"F";"P";13
"2021-W14";"CH070";"Y_GE90";"M";"P";5
"2021-W15";"CH";"_T";"T";"P";1237
"2021-W15";"CH";"_T";"F";"P";563
"2021-W15";"CH";"_T";"M";"P";674
"2021-W15";"CH";"Y0T4";"T";"P";8
"2021-W15";"CH";"Y0T4";"F";"P";3
"2021-W15";"CH";"Y0T4";"M";"P";5
"2021-W15";"CH";"Y5T9";"T";"P";1
"2021-W15";"CH";"Y5T9";"F";"P";1
"2021-W15";"CH";"Y15T19";"T";"P";1
"2021-W15";"CH";"Y15T19";"F";"P";1
"2021-W15";"CH";"Y20T24";"T";"P";2
"2021-W15";"CH";"Y20T24";"M";"P";2
"2021-W15";"CH";"Y25T29";"T";"P";3
"2021-W15";"CH";"Y25T29";"F";"P";1
"2021-W15";"CH";"Y25T29";"M";"P";2
"2021-W15";"CH";"Y30T34";"T";"P";4
"2021-W15";"CH";"Y30T34";"F";"P";1
"2021-W15";"CH";"Y30T34";"M";"P";3
"2021-W15";"CH";"Y35T39";"T";"P";3
"2021-W15";"CH";"Y35T39";"M";"P";3
"2021-W15";"CH";"Y40T44";"T";"P";9
"2021-W15";"CH";"Y40T44";"F";"P";2
"2021-W15";"CH";"Y40T44";"M";"P";7
"2021-W15";"CH";"Y45T49";"T";"P";16
"2021-W15";"CH";"Y45T49";"F";"P";1
"2021-W15";"CH";"Y45T49";"M";"P";15
"2021-W15";"CH";"Y50T54";"T";"P";13
"2021-W15";"CH";"Y50T54";"F";"P";8
"2021-W15";"CH";"Y50T54";"M";"P";5
"2021-W15";"CH";"Y55T59";"T";"P";42
"2021-W15";"CH";"Y55T59";"F";"P";16
"2021-W15";"CH";"Y55T59";"M";"P";26
"2021-W15";"CH";"Y60T64";"T";"P";55
"2021-W15";"CH";"Y60T64";"F";"P";19
"2021-W15";"CH";"Y60T64";"M";"P";36
"2021-W15";"CH";"Y65T69";"T";"P";83
"2021-W15";"CH";"Y65T69";"F";"P";20
"2021-W15";"CH";"Y65T69";"M";"P";63
"2021-W15";"CH";"Y70T74";"T";"P";94
"2021-W15";"CH";"Y70T74";"F";"P";32
"2021-W15";"CH";"Y70T74";"M";"P";62
"2021-W15";"CH";"Y75T79";"T";"P";155
"2021-W15";"CH";"Y75T79";"F";"P";71
"2021-W15";"CH";"Y75T79";"M";"P";84
"2021-W15";"CH";"Y80T84";"T";"P";167
"2021-W15";"CH";"Y80T84";"F";"P";65
"2021-W15";"CH";"Y80T84";"M";"P";102
"2021-W15";"CH";"Y85T89";"T";"P";228
"2021-W15";"CH";"Y85T89";"F";"P";106
"2021-W15";"CH";"Y85T89";"M";"P";122
"2021-W15";"CH";"Y_GE90";"T";"P";353
"2021-W15";"CH";"Y_GE90";"F";"P";216
"2021-W15";"CH";"Y_GE90";"M";"P";137
"2021-W15";"CH011";"_T";"T";"P";106
"2021-W15";"CH011";"_T";"F";"P";48
"2021-W15";"CH011";"_T";"M";"P";58
"2021-W15";"CH011";"Y5T9";"T";"P";1
"2021-W15";"CH011";"Y5T9";"F";"P";1
"2021-W15";"CH011";"Y40T44";"T";"P";1
"2021-W15";"CH011";"Y40T44";"M";"P";1
"2021-W15";"CH011";"Y45T49";"T";"P";4
"2021-W15";"CH011";"Y45T49";"F";"P";1
"2021-W15";"CH011";"Y45T49";"M";"P";3
"2021-W15";"CH011";"Y50T54";"T";"P";1
"2021-W15";"CH011";"Y50T54";"F";"P";1
"2021-W15";"CH011";"Y55T59";"T";"P";2
"2021-W15";"CH011";"Y55T59";"M";"P";2
"2021-W15";"CH011";"Y60T64";"T";"P";3
"2021-W15";"CH011";"Y60T64";"F";"P";2
"2021-W15";"CH011";"Y60T64";"M";"P";1
"2021-W15";"CH011";"Y65T69";"T";"P";7
"2021-W15";"CH011";"Y65T69";"F";"P";1
"2021-W15";"CH011";"Y65T69";"M";"P";6
"2021-W15";"CH011";"Y70T74";"T";"P";11
"2021-W15";"CH011";"Y70T74";"F";"P";3
"2021-W15";"CH011";"Y70T74";"M";"P";8
"2021-W15";"CH011";"Y75T79";"T";"P";12
"2021-W15";"CH011";"Y75T79";"F";"P";6
"2021-W15";"CH011";"Y75T79";"M";"P";6
"2021-W15";"CH011";"Y80T84";"T";"P";15
"2021-W15";"CH011";"Y80T84";"F";"P";5
"2021-W15";"CH011";"Y80T84";"M";"P";10
"2021-W15";"CH011";"Y85T89";"T";"P";15
"2021-W15";"CH011";"Y85T89";"F";"P";7
"2021-W15";"CH011";"Y85T89";"M";"P";8
"2021-W15";"CH011";"Y_GE90";"T";"P";34
"2021-W15";"CH011";"Y_GE90";"F";"P";21
"2021-W15";"CH011";"Y_GE90";"M";"P";13
"2021-W15";"CH012";"_T";"T";"P";54
"2021-W15";"CH012";"_T";"F";"P";22
"2021-W15";"CH012";"_T";"M";"P";32
"2021-W15";"CH012";"Y20T24";"T";"P";1
"2021-W15";"CH012";"Y20T24";"M";"P";1
"2021-W15";"CH012";"Y30T34";"T";"P";1
"2021-W15";"CH012";"Y30T34";"M";"P";1
"2021-W15";"CH012";"Y40T44";"T";"P";1
"2021-W15";"CH012";"Y40T44";"M";"P";1
"2021-W15";"CH012";"Y45T49";"T";"P";2
"2021-W15";"CH012";"Y45T49";"M";"P";2
"2021-W15";"CH012";"Y55T59";"T";"P";1
"2021-W15";"CH012";"Y55T59";"M";"P";1
"2021-W15";"CH012";"Y60T64";"T";"P";6
"2021-W15";"CH012";"Y60T64";"F";"P";2
"2021-W15";"CH012";"Y60T64";"M";"P";4
"2021-W15";"CH012";"Y65T69";"T";"P";2
"2021-W15";"CH012";"Y65T69";"M";"P";2
"2021-W15";"CH012";"Y70T74";"T";"P";4
"2021-W15";"CH012";"Y70T74";"F";"P";2
"2021-W15";"CH012";"Y70T74";"M";"P";2
"2021-W15";"CH012";"Y75T79";"T";"P";6
"2021-W15";"CH012";"Y75T79";"F";"P";4
"2021-W15";"CH012";"Y75T79";"M";"P";2
"2021-W15";"CH012";"Y80T84";"T";"P";5
"2021-W15";"CH012";"Y80T84";"M";"P";5
"2021-W15";"CH012";"Y85T89";"T";"P";9
"2021-W15";"CH012";"Y85T89";"F";"P";5
"2021-W15";"CH012";"Y85T89";"M";"P";4
"2021-W15";"CH012";"Y_GE90";"T";"P";16
"2021-W15";"CH012";"Y_GE90";"F";"P";9
"2021-W15";"CH012";"Y_GE90";"M";"P";7
"2021-W15";"CH013";"_T";"T";"P";73
"2021-W15";"CH013";"_T";"F";"P";38
"2021-W15";"CH013";"_T";"M";"P";35
"2021-W15";"CH013";"Y0T4";"T";"P";1
"2021-W15";"CH013";"Y0T4";"F";"P";1
"2021-W15";"CH013";"Y45T49";"T";"P";1
"2021-W15";"CH013";"Y45T49";"M";"P";1
"2021-W15";"CH013";"Y55T59";"T";"P";5
"2021-W15";"CH013";"Y55T59";"F";"P";2
"2021-W15";"CH013";"Y55T59";"M";"P";3
"2021-W15";"CH013";"Y60T64";"T";"P";3
"2021-W15";"CH013";"Y60T64";"M";"P";3
"2021-W15";"CH013";"Y65T69";"T";"P";2
"2021-W15";"CH013";"Y65T69";"M";"P";2
"2021-W15";"CH013";"Y70T74";"T";"P";3
"2021-W15";"CH013";"Y70T74";"F";"P";1
"2021-W15";"CH013";"Y70T74";"M";"P";2
"2021-W15";"CH013";"Y75T79";"T";"P";9
"2021-W15";"CH013";"Y75T79";"F";"P";6
"2021-W15";"CH013";"Y75T79";"M";"P";3
"2021-W15";"CH013";"Y80T84";"T";"P";11
"2021-W15";"CH013";"Y80T84";"F";"P";7
"2021-W15";"CH013";"Y80T84";"M";"P";4
"2021-W15";"CH013";"Y85T89";"T";"P";14
"2021-W15";"CH013";"Y85T89";"F";"P";7
"2021-W15";"CH013";"Y85T89";"M";"P";7
"2021-W15";"CH013";"Y_GE90";"T";"P";24
"2021-W15";"CH013";"Y_GE90";"F";"P";14
"2021-W15";"CH013";"Y_GE90";"M";"P";10
"2021-W15";"CH021";"_T";"T";"P";164
"2021-W15";"CH021";"_T";"F";"P";76
"2021-W15";"CH021";"_T";"M";"P";88
"2021-W15";"CH021";"Y0T4";"T";"P";1
"2021-W15";"CH021";"Y0T4";"F";"P";1
"2021-W15";"CH021";"Y25T29";"T";"P";1
"2021-W15";"CH021";"Y25T29";"M";"P";1
"2021-W15";"CH021";"Y40T44";"T";"P";1
"2021-W15";"CH021";"Y40T44";"F";"P";1
"2021-W15";"CH021";"Y45T49";"T";"P";1
"2021-W15";"CH021";"Y45T49";"M";"P";1
"2021-W15";"CH021";"Y50T54";"T";"P";3
"2021-W15";"CH021";"Y50T54";"F";"P";1
"2021-W15";"CH021";"Y50T54";"M";"P";2
"2021-W15";"CH021";"Y55T59";"T";"P";3
"2021-W15";"CH021";"Y55T59";"M";"P";3
"2021-W15";"CH021";"Y60T64";"T";"P";3
"2021-W15";"CH021";"Y60T64";"F";"P";3
"2021-W15";"CH021";"Y65T69";"T";"P";9
"2021-W15";"CH021";"Y65T69";"F";"P";1
"2021-W15";"CH021";"Y65T69";"M";"P";8
"2021-W15";"CH021";"Y70T74";"T";"P";13
"2021-W15";"CH021";"Y70T74";"F";"P";5
"2021-W15";"CH021";"Y70T74";"M";"P";8
"2021-W15";"CH021";"Y75T79";"T";"P";17
"2021-W15";"CH021";"Y75T79";"F";"P";7
"2021-W15";"CH021";"Y75T79";"M";"P";10
"2021-W15";"CH021";"Y80T84";"T";"P";23
"2021-W15";"CH021";"Y80T84";"F";"P";8
"2021-W15";"CH021";"Y80T84";"M";"P";15
"2021-W15";"CH021";"Y85T89";"T";"P";42
"2021-W15";"CH021";"Y85T89";"F";"P";18
"2021-W15";"CH021";"Y85T89";"M";"P";24
"2021-W15";"CH021";"Y_GE90";"T";"P";47
"2021-W15";"CH021";"Y_GE90";"F";"P";31
"2021-W15";"CH021";"Y_GE90";"M";"P";16
"2021-W15";"CH022";"_T";"T";"P";35
"2021-W15";"CH022";"_T";"F";"P";17
"2021-W15";"CH022";"_T";"M";"P";18
"2021-W15";"CH022";"Y35T39";"T";"P";1
"2021-W15";"CH022";"Y35T39";"M";"P";1
"2021-W15";"CH022";"Y50T54";"T";"P";1
"2021-W15";"CH022";"Y50T54";"M";"P";1
"2021-W15";"CH022";"Y55T59";"T";"P";1
"2021-W15";"CH022";"Y55T59";"F";"P";1
"2021-W15";"CH022";"Y60T64";"T";"P";1
"2021-W15";"CH022";"Y60T64";"M";"P";1
"2021-W15";"CH022";"Y65T69";"T";"P";5
"2021-W15";"CH022";"Y65T69";"F";"P";1
"2021-W15";"CH022";"Y65T69";"M";"P";4
"2021-W15";"CH022";"Y70T74";"T";"P";9
"2021-W15";"CH022";"Y70T74";"F";"P";4
"2021-W15";"CH022";"Y70T74";"M";"P";5
"2021-W15";"CH022";"Y75T79";"T";"P";4
"2021-W15";"CH022";"Y75T79";"F";"P";1
"2021-W15";"CH022";"Y75T79";"M";"P";3
"2021-W15";"CH022";"Y80T84";"T";"P";4
"2021-W15";"CH022";"Y80T84";"F";"P";2
"2021-W15";"CH022";"Y80T84";"M";"P";2
"2021-W15";"CH022";"Y85T89";"T";"P";3
"2021-W15";"CH022";"Y85T89";"F";"P";3
"2021-W15";"CH022";"Y_GE90";"T";"P";6
"2021-W15";"CH022";"Y_GE90";"F";"P";5
"2021-W15";"CH022";"Y_GE90";"M";"P";1
"2021-W15";"CH023";"_T";"T";"P";56
"2021-W15";"CH023";"_T";"F";"P";26
"2021-W15";"CH023";"_T";"M";"P";30
"2021-W15";"CH023";"Y40T44";"T";"P";1
"2021-W15";"CH023";"Y40T44";"F";"P";1
"2021-W15";"CH023";"Y45T49";"T";"P";1
"2021-W15";"CH023";"Y45T49";"M";"P";1
"2021-W15";"CH023";"Y50T54";"T";"P";1
"2021-W15";"CH023";"Y50T54";"F";"P";1
"2021-W15";"CH023";"Y55T59";"T";"P";3
"2021-W15";"CH023";"Y55T59";"F";"P";2
"2021-W15";"CH023";"Y55T59";"M";"P";1
"2021-W15";"CH023";"Y60T64";"T";"P";5
"2021-W15";"CH023";"Y60T64";"F";"P";2
"2021-W15";"CH023";"Y60T64";"M";"P";3
"2021-W15";"CH023";"Y65T69";"T";"P";5
"2021-W15";"CH023";"Y65T69";"F";"P";2
"2021-W15";"CH023";"Y65T69";"M";"P";3
"2021-W15";"CH023";"Y70T74";"T";"P";6
"2021-W15";"CH023";"Y70T74";"F";"P";1
"2021-W15";"CH023";"Y70T74";"M";"P";5
"2021-W15";"CH023";"Y75T79";"T";"P";7
"2021-W15";"CH023";"Y75T79";"F";"P";2
"2021-W15";"CH023";"Y75T79";"M";"P";5
"2021-W15";"CH023";"Y80T84";"T";"P";7
"2021-W15";"CH023";"Y80T84";"F";"P";3
"2021-W15";"CH023";"Y80T84";"M";"P";4
"2021-W15";"CH023";"Y85T89";"T";"P";9
"2021-W15";"CH023";"Y85T89";"F";"P";5
"2021-W15";"CH023";"Y85T89";"M";"P";4
"2021-W15";"CH023";"Y_GE90";"T";"P";11
"2021-W15";"CH023";"Y_GE90";"F";"P";7
"2021-W15";"CH023";"Y_GE90";"M";"P";4
"2021-W15";"CH024";"_T";"T";"P";26
"2021-W15";"CH024";"_T";"F";"P";10
"2021-W15";"CH024";"_T";"M";"P";16
"2021-W15";"CH024";"Y0T4";"T";"P";1
"2021-W15";"CH024";"Y0T4";"M";"P";1
"2021-W15";"CH024";"Y65T69";"T";"P";3
"2021-W15";"CH024";"Y65T69";"M";"P";3
"2021-W15";"CH024";"Y70T74";"T";"P";5
"2021-W15";"CH024";"Y70T74";"F";"P";3
"2021-W15";"CH024";"Y70T74";"M";"P";2
"2021-W15";"CH024";"Y75T79";"T";"P";5
"2021-W15";"CH024";"Y75T79";"F";"P";2
"2021-W15";"CH024";"Y75T79";"M";"P";3
"2021-W15";"CH024";"Y80T84";"T";"P";3
"2021-W15";"CH024";"Y80T84";"F";"P";2
"2021-W15";"CH024";"Y80T84";"M";"P";1
"2021-W15";"CH024";"Y85T89";"T";"P";4
"2021-W15";"CH024";"Y85T89";"F";"P";2
"2021-W15";"CH024";"Y85T89";"M";"P";2
"2021-W15";"CH024";"Y_GE90";"T";"P";5
"2021-W15";"CH024";"Y_GE90";"F";"P";1
"2021-W15";"CH024";"Y_GE90";"M";"P";4
"2021-W15";"CH025";"_T";"T";"P";11
"2021-W15";"CH025";"_T";"F";"P";3
"2021-W15";"CH025";"_T";"M";"P";8
"2021-W15";"CH025";"Y50T54";"T";"P";1
"2021-W15";"CH025";"Y50T54";"F";"P";1
"2021-W15";"CH025";"Y60T64";"T";"P";1
"2021-W15";"CH025";"Y60T64";"M";"P";1
"2021-W15";"CH025";"Y70T74";"T";"P";1
"2021-W15";"CH025";"Y70T74";"F";"P";1
"2021-W15";"CH025";"Y75T79";"T";"P";1
"2021-W15";"CH025";"Y75T79";"M";"P";1
"2021-W15";"CH025";"Y80T84";"T";"P";1
"2021-W15";"CH025";"Y80T84";"M";"P";1
"2021-W15";"CH025";"Y85T89";"T";"P";3
"2021-W15";"CH025";"Y85T89";"F";"P";1
"2021-W15";"CH025";"Y85T89";"M";"P";2
"2021-W15";"CH025";"Y_GE90";"T";"P";3
"2021-W15";"CH025";"Y_GE90";"M";"P";3
"2021-W15";"CH031";"_T";"T";"P";32
"2021-W15";"CH031";"_T";"F";"P";14
"2021-W15";"CH031";"_T";"M";"P";18
"2021-W15";"CH031";"Y55T59";"T";"P";2
"2021-W15";"CH031";"Y55T59";"M";"P";2
"2021-W15";"CH031";"Y60T64";"T";"P";4
"2021-W15";"CH031";"Y60T64";"F";"P";1
"2021-W15";"CH031";"Y60T64";"M";"P";3
"2021-W15";"CH031";"Y65T69";"T";"P";1
"2021-W15";"CH031";"Y65T69";"M";"P";1
"2021-W15";"CH031";"Y70T74";"T";"P";3
"2021-W15";"CH031";"Y70T74";"F";"P";1
"2021-W15";"CH031";"Y70T74";"M";"P";2
"2021-W15";"CH031";"Y75T79";"T";"P";3
"2021-W15";"CH031";"Y75T79";"F";"P";2
"2021-W15";"CH031";"Y75T79";"M";"P";1
"2021-W15";"CH031";"Y80T84";"T";"P";2
"2021-W15";"CH031";"Y80T84";"F";"P";2
"2021-W15";"CH031";"Y85T89";"T";"P";5
"2021-W15";"CH031";"Y85T89";"F";"P";2
"2021-W15";"CH031";"Y85T89";"M";"P";3
"2021-W15";"CH031";"Y_GE90";"T";"P";12
"2021-W15";"CH031";"Y_GE90";"F";"P";6
"2021-W15";"CH031";"Y_GE90";"M";"P";6
"2021-W15";"CH032";"_T";"T";"P";45
"2021-W15";"CH032";"_T";"F";"P";21
"2021-W15";"CH032";"_T";"M";"P";24
"2021-W15";"CH032";"Y50T54";"T";"P";1
"2021-W15";"CH032";"Y50T54";"M";"P";1
"2021-W15";"CH032";"Y55T59";"T";"P";2
"2021-W15";"CH032";"Y55T59";"M";"P";2
"2021-W15";"CH032";"Y60T64";"T";"P";1
"2021-W15";"CH032";"Y60T64";"F";"P";1
"2021-W15";"CH032";"Y70T74";"T";"P";3
"2021-W15";"CH032";"Y70T74";"F";"P";1
"2021-W15";"CH032";"Y70T74";"M";"P";2
"2021-W15";"CH032";"Y75T79";"T";"P";6
"2021-W15";"CH032";"Y75T79";"F";"P";3
"2021-W15";"CH032";"Y75T79";"M";"P";3
"2021-W15";"CH032";"Y80T84";"T";"P";6
"2021-W15";"CH032";"Y80T84";"F";"P";3
"2021-W15";"CH032";"Y80T84";"M";"P";3
"2021-W15";"CH032";"Y85T89";"T";"P";9
"2021-W15";"CH032";"Y85T89";"F";"P";2
"2021-W15";"CH032";"Y85T89";"M";"P";7
"2021-W15";"CH032";"Y_GE90";"T";"P";17
"2021-W15";"CH032";"Y_GE90";"F";"P";11
"2021-W15";"CH032";"Y_GE90";"M";"P";6
"2021-W15";"CH033";"_T";"T";"P";81
"2021-W15";"CH033";"_T";"F";"P";40
"2021-W15";"CH033";"_T";"M";"P";41
"2021-W15";"CH033";"Y0T4";"T";"P";2
"2021-W15";"CH033";"Y0T4";"F";"P";1
"2021-W15";"CH033";"Y0T4";"M";"P";1
"2021-W15";"CH033";"Y20T24";"T";"P";1
"2021-W15";"CH033";"Y20T24";"M";"P";1
"2021-W15";"CH033";"Y25T29";"T";"P";1
"2021-W15";"CH033";"Y25T29";"F";"P";1
"2021-W15";"CH033";"Y40T44";"T";"P";1
"2021-W15";"CH033";"Y40T44";"M";"P";1
"2021-W15";"CH033";"Y45T49";"T";"P";2
"2021-W15";"CH033";"Y45T49";"M";"P";2
"2021-W15";"CH033";"Y50T54";"T";"P";1
"2021-W15";"CH033";"Y50T54";"F";"P";1
"2021-W15";"CH033";"Y55T59";"T";"P";4
"2021-W15";"CH033";"Y55T59";"F";"P";2
"2021-W15";"CH033";"Y55T59";"M";"P";2
"2021-W15";"CH033";"Y60T64";"T";"P";4
"2021-W15";"CH033";"Y60T64";"F";"P";2
"2021-W15";"CH033";"Y60T64";"M";"P";2
"2021-W15";"CH033";"Y65T69";"T";"P";8
"2021-W15";"CH033";"Y65T69";"F";"P";3
"2021-W15";"CH033";"Y65T69";"M";"P";5
"2021-W15";"CH033";"Y70T74";"T";"P";3
"2021-W15";"CH033";"Y70T74";"F";"P";1
"2021-W15";"CH033";"Y70T74";"M";"P";2
"2021-W15";"CH033";"Y75T79";"T";"P";12
"2021-W15";"CH033";"Y75T79";"F";"P";5
"2021-W15";"CH033";"Y75T79";"M";"P";7
"2021-W15";"CH033";"Y80T84";"T";"P";11
"2021-W15";"CH033";"Y80T84";"F";"P";7
"2021-W15";"CH033";"Y80T84";"M";"P";4
"2021-W15";"CH033";"Y85T89";"T";"P";8
"2021-W15";"CH033";"Y85T89";"F";"P";4
"2021-W15";"CH033";"Y85T89";"M";"P";4
"2021-W15";"CH033";"Y_GE90";"T";"P";23
"2021-W15";"CH033";"Y_GE90";"F";"P";13
"2021-W15";"CH033";"Y_GE90";"M";"P";10
"2021-W15";"CH040";"_T";"T";"P";199
"2021-W15";"CH040";"_T";"F";"P";83
"2021-W15";"CH040";"_T";"M";"P";116
"2021-W15";"CH040";"Y0T4";"T";"P";2
"2021-W15";"CH040";"Y0T4";"M";"P";2
"2021-W15";"CH040";"Y30T34";"T";"P";2
"2021-W15";"CH040";"Y30T34";"F";"P";1
"2021-W15";"CH040";"Y30T34";"M";"P";1
"2021-W15";"CH040";"Y35T39";"T";"P";1
"2021-W15";"CH040";"Y35T39";"M";"P";1
"2021-W15";"CH040";"Y40T44";"T";"P";1
"2021-W15";"CH040";"Y40T44";"M";"P";1
"2021-W15";"CH040";"Y45T49";"T";"P";3
"2021-W15";"CH040";"Y45T49";"M";"P";3
"2021-W15";"CH040";"Y50T54";"T";"P";2
"2021-W15";"CH040";"Y50T54";"F";"P";1
"2021-W15";"CH040";"Y50T54";"M";"P";1
"2021-W15";"CH040";"Y55T59";"T";"P";4
"2021-W15";"CH040";"Y55T59";"F";"P";2
"2021-W15";"CH040";"Y55T59";"M";"P";2
"2021-W15";"CH040";"Y60T64";"T";"P";9
"2021-W15";"CH040";"Y60T64";"F";"P";1
"2021-W15";"CH040";"Y60T64";"M";"P";8
"2021-W15";"CH040";"Y65T69";"T";"P";13
"2021-W15";"CH040";"Y65T69";"F";"P";3
"2021-W15";"CH040";"Y65T69";"M";"P";10
"2021-W15";"CH040";"Y70T74";"T";"P";11
"2021-W15";"CH040";"Y70T74";"F";"P";2
"2021-W15";"CH040";"Y70T74";"M";"P";9
"2021-W15";"CH040";"Y75T79";"T";"P";23
"2021-W15";"CH040";"Y75T79";"F";"P";13
"2021-W15";"CH040";"Y75T79";"M";"P";10
"2021-W15";"CH040";"Y80T84";"T";"P";33
"2021-W15";"CH040";"Y80T84";"F";"P";9
"2021-W15";"CH040";"Y80T84";"M";"P";24
"2021-W15";"CH040";"Y85T89";"T";"P";38
"2021-W15";"CH040";"Y85T89";"F";"P";15
"2021-W15";"CH040";"Y85T89";"M";"P";23
"2021-W15";"CH040";"Y_GE90";"T";"P";57
"2021-W15";"CH040";"Y_GE90";"F";"P";36
"2021-W15";"CH040";"Y_GE90";"M";"P";21
"2021-W15";"CH051";"_T";"T";"P";4
"2021-W15";"CH051";"_T";"F";"P";2
"2021-W15";"CH051";"_T";"M";"P";2
"2021-W15";"CH051";"Y65T69";"T";"P";1
"2021-W15";"CH051";"Y65T69";"M";"P";1
"2021-W15";"CH051";"Y85T89";"T";"P";1
"2021-W15";"CH051";"Y85T89";"M";"P";1
"2021-W15";"CH051";"Y_GE90";"T";"P";2
"2021-W15";"CH051";"Y_GE90";"F";"P";2
"2021-W15";"CH052";"_T";"T";"P";22
"2021-W15";"CH052";"_T";"F";"P";8
"2021-W15";"CH052";"_T";"M";"P";14
"2021-W15";"CH052";"Y35T39";"T";"P";1
"2021-W15";"CH052";"Y35T39";"M";"P";1
"2021-W15";"CH052";"Y40T44";"T";"P";2
"2021-W15";"CH052";"Y40T44";"M";"P";2
"2021-W15";"CH052";"Y55T59";"T";"P";2
"2021-W15";"CH052";"Y55T59";"F";"P";1
"2021-W15";"CH052";"Y55T59";"M";"P";1
"2021-W15";"CH052";"Y60T64";"T";"P";1
"2021-W15";"CH052";"Y60T64";"M";"P";1
"2021-W15";"CH052";"Y65T69";"T";"P";3
"2021-W15";"CH052";"Y65T69";"F";"P";1
"2021-W15";"CH052";"Y65T69";"M";"P";2
"2021-W15";"CH052";"Y75T79";"T";"P";3
"2021-W15";"CH052";"Y75T79";"F";"P";1
"2021-W15";"CH052";"Y75T79";"M";"P";2
"2021-W15";"CH052";"Y80T84";"T";"P";3
"2021-W15";"CH052";"Y80T84";"F";"P";2
"2021-W15";"CH052";"Y80T84";"M";"P";1
"2021-W15";"CH052";"Y85T89";"T";"P";5
"2021-W15";"CH052";"Y85T89";"F";"P";1
"2021-W15";"CH052";"Y85T89";"M";"P";4
"2021-W15";"CH052";"Y_GE90";"T";"P";2
"2021-W15";"CH052";"Y_GE90";"F";"P";2
"2021-W15";"CH053";"_T";"T";"P";10
"2021-W15";"CH053";"_T";"F";"P";6
"2021-W15";"CH053";"_T";"M";"P";4
"2021-W15";"CH053";"Y15T19";"T";"P";1
"2021-W15";"CH053";"Y15T19";"F";"P";1
"2021-W15";"CH053";"Y60T64";"T";"P";1
"2021-W15";"CH053";"Y60T64";"M";"P";1
"2021-W15";"CH053";"Y65T69";"T";"P";1
"2021-W15";"CH053";"Y65T69";"M";"P";1
"2021-W15";"CH053";"Y75T79";"T";"P";1
"2021-W15";"CH053";"Y75T79";"M";"P";1
"2021-W15";"CH053";"Y85T89";"T";"P";4
"2021-W15";"CH053";"Y85T89";"F";"P";4
"2021-W15";"CH053";"Y_GE90";"T";"P";2
"2021-W15";"CH053";"Y_GE90";"F";"P";1
"2021-W15";"CH053";"Y_GE90";"M";"P";1
"2021-W15";"CH054";"_T";"T";"P";4
"2021-W15";"CH054";"_T";"F";"P";2
"2021-W15";"CH054";"_T";"M";"P";2
"2021-W15";"CH054";"Y50T54";"T";"P";1
"2021-W15";"CH054";"Y50T54";"F";"P";1
"2021-W15";"CH054";"Y70T74";"T";"P";2
"2021-W15";"CH054";"Y70T74";"M";"P";2
"2021-W15";"CH054";"Y_GE90";"T";"P";1
"2021-W15";"CH054";"Y_GE90";"F";"P";1
"2021-W15";"CH055";"_T";"T";"P";81
"2021-W15";"CH055";"_T";"F";"P";37
"2021-W15";"CH055";"_T";"M";"P";44
"2021-W15";"CH055";"Y40T44";"T";"P";1
"2021-W15";"CH055";"Y40T44";"M";"P";1
"2021-W15";"CH055";"Y55T59";"T";"P";2
"2021-W15";"CH055";"Y55T59";"F";"P";1
"2021-W15";"CH055";"Y55T59";"M";"P";1
"2021-W15";"CH055";"Y60T64";"T";"P";4
"2021-W15";"CH055";"Y60T64";"F";"P";3
"2021-W15";"CH055";"Y60T64";"M";"P";1
"2021-W15";"CH055";"Y65T69";"T";"P";5
"2021-W15";"CH055";"Y65T69";"F";"P";1
"2021-W15";"CH055";"Y65T69";"M";"P";4
"2021-W15";"CH055";"Y70T74";"T";"P";8
"2021-W15";"CH055";"Y70T74";"F";"P";3
"2021-W15";"CH055";"Y70T74";"M";"P";5
"2021-W15";"CH055";"Y75T79";"T";"P";16
"2021-W15";"CH055";"Y75T79";"F";"P";7
"2021-W15";"CH055";"Y75T79";"M";"P";9
"2021-W15";"CH055";"Y80T84";"T";"P";13
"2021-W15";"CH055";"Y80T84";"F";"P";5
"2021-W15";"CH055";"Y80T84";"M";"P";8
