2000-W09;CH021;Y25T29;F;;1
2000-W09;CH021;Y25T29;M;;3
2000-W09;CH021;Y35T39;T;;2
2000-W09;CH021;Y35T39;F;;1
2000-W09;CH021;Y35T39;M;;1
2000-W09;CH021;Y40T44;T;;2
2000-W09;CH021;Y40T44;F;;1
2000-W09;CH021;Y40T44;M;;1
2000-W09;CH021;Y45T49;T;;2
2000-W09;CH021;Y45T49;M;;2
2000-W09;CH021;Y50T54;T;;4
2000-W09;CH021;Y50T54;F;;2
2000-W09;CH021;Y50T54;M;;2
2000-W09;CH021;Y55T59;T;;2
2000-W09;CH021;Y55T59;M;;2
2000-W09;CH021;Y60T64;T;;6
2000-W09;CH021;Y60T64;F;;1
2000-W09;CH021;Y60T64;M;;5
2000-W09;CH021;Y65T69;T;;12
2000-W09;CH021;Y65T69;F;;4
2000-W09;CH021;Y65T69;M;;8
2000-W09;CH021;Y70T74;T;;16
2000-W09;CH021;Y70T74;F;;8
2000-W09;CH021;Y70T74;M;;8
2000-W09;CH021;Y75T79;T;;23
2000-W09;CH021;Y75T79;F;;8
2000-W09;CH021;Y75T79;M;;15
2000-W09;CH021;Y80T84;T;;36
2000-W09;CH021;Y80T84;F;;21
2000-W09;CH021;Y80T84;M;;15
2000-W09;CH021;Y85T89;T;;27
2000-W09;CH021;Y85T89;F;;14
2000-W09;CH021;Y85T89;M;;13
2000-W09;CH021;Y_GE90;T;;34
2000-W09;CH021;Y_GE90;F;;31
2000-W09;CH021;Y_GE90;M;;3
2000-W09;CH022;_T;T;;51
2000-W09;CH022;_T;F;;23
2000-W09;CH022;_T;M;;28
2000-W09;CH022;Y40T44;T;;1
2000-W09;CH022;Y40T44;F;;1
2000-W09;CH022;Y45T49;T;;1
2000-W09;CH022;Y45T49;M;;1
2000-W09;CH022;Y50T54;T;;1
2000-W09;CH022;Y50T54;F;;1
2000-W09;CH022;Y55T59;T;;6
2000-W09;CH022;Y55T59;F;;1
2000-W09;CH022;Y55T59;M;;5
2000-W09;CH022;Y60T64;T;;1
2000-W09;CH022;Y60T64;M;;1
2000-W09;CH022;Y65T69;T;;5
2000-W09;CH022;Y65T69;F;;3
2000-W09;CH022;Y65T69;M;;2
2000-W09;CH022;Y70T74;T;;5
2000-W09;CH022;Y70T74;F;;1
2000-W09;CH022;Y70T74;M;;4
2000-W09;CH022;Y75T79;T;;8
2000-W09;CH022;Y75T79;F;;3
2000-W09;CH022;Y75T79;M;;5
2000-W09;CH022;Y80T84;T;;7
2000-W09;CH022;Y80T84;F;;2
2000-W09;CH022;Y80T84;M;;5
2000-W09;CH022;Y85T89;T;;6
2000-W09;CH022;Y85T89;F;;6
2000-W09;CH022;Y_GE90;T;;10
2000-W09;CH022;Y_GE90;F;;5
2000-W09;CH022;Y_GE90;M;;5
2000-W09;CH023;_T;T;;43
2000-W09;CH023;_T;F;;20
2000-W09;CH023;_T;M;;23
2000-W09;CH023;Y25T29;T;;1
2000-W09;CH023;Y25T29;F;;1
2000-W09;CH023;Y35T39;T;;1
2000-W09;CH023;Y35T39;F;;1
2000-W09;CH023;Y50T54;T;;3
2000-W09;CH023;Y50T54;M;;3
2000-W09;CH023;Y55T59;T;;2
2000-W09;CH023;Y55T59;F;;1
2000-W09;CH023;Y55T59;M;;1
2000-W09;CH023;Y65T69;T;;2
2000-W09;CH023;Y65T69;M;;2
2000-W09;CH023;Y70T74;T;;2
2000-W09;CH023;Y70T74;M;;2
2000-W09;CH023;Y75T79;T;;7
2000-W09;CH023;Y75T79;F;;4
2000-W09;CH023;Y75T79;M;;3
2000-W09;CH023;Y80T84;T;;9
2000-W09;CH023;Y80T84;F;;5
2000-W09;CH023;Y80T84;M;;4
2000-W09;CH023;Y85T89;T;;8
2000-W09;CH023;Y85T89;F;;3
2000-W09;CH023;Y85T89;M;;5
2000-W09;CH023;Y_GE90;T;;8
2000-W09;CH023;Y_GE90;F;;5
2000-W09;CH023;Y_GE90;M;;3
2000-W09;CH024;_T;T;;40
2000-W09;CH024;_T;F;;26
2000-W09;CH024;_T;M;;14
2000-W09;CH024;Y35T39;T;;1
2000-W09;CH024;Y35T39;M;;1
2000-W09;CH024;Y45T49;T;;1
2000-W09;CH024;Y45T49;M;;1
2000-W09;CH024;Y50T54;T;;1
2000-W09;CH024;Y50T54;M;;1
2000-W09;CH024;Y55T59;T;;1
2000-W09;CH024;Y55T59;F;;1
2000-W09;CH024;Y60T64;T;;2
2000-W09;CH024;Y60T64;F;;2
2000-W09;CH024;Y65T69;T;;2
2000-W09;CH024;Y65T69;M;;2
2000-W09;CH024;Y70T74;T;;4
2000-W09;CH024;Y70T74;F;;2
2000-W09;CH024;Y70T74;M;;2
2000-W09;CH024;Y75T79;T;;9
2000-W09;CH024;Y75T79;F;;7
2000-W09;CH024;Y75T79;M;;2
2000-W09;CH024;Y80T84;T;;5
2000-W09;CH024;Y80T84;F;;3
2000-W09;CH024;Y80T84;M;;2
2000-W09;CH024;Y85T89;T;;6
2000-W09;CH024;Y85T89;F;;3
2000-W09;CH024;Y85T89;M;;3
2000-W09;CH024;Y_GE90;T;;8
2000-W09;CH024;Y_GE90;F;;8
2000-W09;CH025;_T;T;;14
2000-W09;CH025;_T;F;;6
2000-W09;CH025;_T;M;;8
2000-W09;CH025;Y0T4;T;;1
2000-W09;CH025;Y0T4;F;;1
2000-W09;CH025;Y35T39;T;;1
2000-W09;CH025;Y35T39;F;;1
2000-W09;CH025;Y40T44;T;;1
2000-W09;CH025;Y40T44;M;;1
2000-W09;CH025;Y45T49;T;;1
2000-W09;CH025;Y45T49;M;;1
2000-W09;CH025;Y50T54;T;;2
2000-W09;CH025;Y50T54;M;;2
2000-W09;CH025;Y55T59;T;;1
2000-W09;CH025;Y55T59;M;;1
2000-W09;CH025;Y70T74;T;;3
2000-W09;CH025;Y70T74;M;;3
2000-W09;CH025;Y80T84;T;;2
2000-W09;CH025;Y80T84;F;;2
2000-W09;CH025;Y_GE90;T;;2
2000-W09;CH025;Y_GE90;F;;2
2000-W09;CH031;_T;T;;39
2000-W09;CH031;_T;F;;24
2000-W09;CH031;_T;M;;15
2000-W09;CH031;Y20T24;T;;1
2000-W09;CH031;Y20T24;F;;1
2000-W09;CH031;Y40T44;T;;1
2000-W09;CH031;Y40T44;M;;1
2000-W09;CH031;Y55T59;T;;2
2000-W09;CH031;Y55T59;F;;2
2000-W09;CH031;Y60T64;T;;2
2000-W09;CH031;Y60T64;M;;2
2000-W09;CH031;Y65T69;T;;1
2000-W09;CH031;Y65T69;M;;1
2000-W09;CH031;Y70T74;T;;4
2000-W09;CH031;Y70T74;F;;2
2000-W09;CH031;Y70T74;M;;2
2000-W09;CH031;Y75T79;T;;5
2000-W09;CH031;Y75T79;F;;3
2000-W09;CH031;Y75T79;M;;2
2000-W09;CH031;Y80T84;T;;7
2000-W09;CH031;Y80T84;F;;5
2000-W09;CH031;Y80T84;M;;2
2000-W09;CH031;Y85T89;T;;8
2000-W09;CH031;Y85T89;F;;5
2000-W09;CH031;Y85T89;M;;3
2000-W09;CH031;Y_GE90;T;;8
2000-W09;CH031;Y_GE90;F;;6
2000-W09;CH031;Y_GE90;M;;2
2000-W09;CH032;_T;T;;35
2000-W09;CH032;_T;F;;17
2000-W09;CH032;_T;M;;18
2000-W09;CH032;Y20T24;T;;2
2000-W09;CH032;Y20T24;F;;1
2000-W09;CH032;Y20T24;M;;1
2000-W09;CH032;Y30T34;T;;1
2000-W09;CH032;Y30T34;M;;1
2000-W09;CH032;Y50T54;T;;1
2000-W09;CH032;Y50T54;M;;1
2000-W09;CH032;Y55T59;T;;2
2000-W09;CH032;Y55T59;F;;2
2000-W09;CH032;Y60T64;T;;3
2000-W09;CH032;Y60T64;F;;1
2000-W09;CH032;Y60T64;M;;2
2000-W09;CH032;Y65T69;T;;1
2000-W09;CH032;Y65T69;F;;1
2000-W09;CH032;Y70T74;T;;2
2000-W09;CH032;Y70T74;F;;1
2000-W09;CH032;Y70T74;M;;1
2000-W09;CH032;Y75T79;T;;6
2000-W09;CH032;Y75T79;F;;2
2000-W09;CH032;Y75T79;M;;4
2000-W09;CH032;Y80T84;T;;7
2000-W09;CH032;Y80T84;F;;2
2000-W09;CH032;Y80T84;M;;5
2000-W09;CH032;Y85T89;T;;5
2000-W09;CH032;Y85T89;F;;3
2000-W09;CH032;Y85T89;M;;2
2000-W09;CH032;Y_GE90;T;;5
2000-W09;CH032;Y_GE90;F;;4
2000-W09;CH032;Y_GE90;M;;1
2000-W09;CH033;_T;T;;82
2000-W09;CH033;_T;F;;45
2000-W09;CH033;_T;M;;37
2000-W09;CH033;Y20T24;T;;1
2000-W09;CH033;Y20T24;M;;1
2000-W09;CH033;Y45T49;T;;1
2000-W09;CH033;Y45T49;M;;1
2000-W09;CH033;Y50T54;T;;2
2000-W09;CH033;Y50T54;F;;1
2000-W09;CH033;Y50T54;M;;1
2000-W09;CH033;Y55T59;T;;5
2000-W09;CH033;Y55T59;F;;2
2000-W09;CH033;Y55T59;M;;3
2000-W09;CH033;Y65T69;T;;7
2000-W09;CH033;Y65T69;F;;4
2000-W09;CH033;Y65T69;M;;3
2000-W09;CH033;Y70T74;T;;8
2000-W09;CH033;Y70T74;F;;3
2000-W09;CH033;Y70T74;M;;5
2000-W09;CH033;Y75T79;T;;13
2000-W09;CH033;Y75T79;F;;3
2000-W09;CH033;Y75T79;M;;10
2000-W09;CH033;Y80T84;T;;13
2000-W09;CH033;Y80T84;F;;8
2000-W09;CH033;Y80T84;M;;5
2000-W09;CH033;Y85T89;T;;19
2000-W09;CH033;Y85T89;F;;11
2000-W09;CH033;Y85T89;M;;8
2000-W09;CH033;Y_GE90;T;;13
2000-W09;CH033;Y_GE90;F;;13
2000-W09;CH040;_T;T;;201
2000-W09;CH040;_T;F;;108
2000-W09;CH040;_T;M;;93
2000-W09;CH040;Y0T4;T;;1
2000-W09;CH040;Y0T4;M;;1
2000-W09;CH040;Y10T14;T;;1
2000-W09;CH040;Y10T14;M;;1
2000-W09;CH040;Y25T29;T;;3
2000-W09;CH040;Y25T29;F;;1
2000-W09;CH040;Y25T29;M;;2
2000-W09;CH040;Y30T34;T;;2
2000-W09;CH040;Y30T34;F;;1
2000-W09;CH040;Y30T34;M;;1
2000-W09;CH040;Y35T39;T;;2
2000-W09;CH040;Y35T39;F;;2
2000-W09;CH040;Y40T44;T;;3
2000-W09;CH040;Y40T44;F;;1
2000-W09;CH040;Y40T44;M;;2
2000-W09;CH040;Y50T54;T;;5
2000-W09;CH040;Y50T54;F;;3
2000-W09;CH040;Y50T54;M;;2
2000-W09;CH040;Y55T59;T;;6
2000-W09;CH040;Y55T59;F;;2
2000-W09;CH040;Y55T59;M;;4
2000-W09;CH040;Y60T64;T;;16
2000-W09;CH040;Y60T64;F;;7
2000-W09;CH040;Y60T64;M;;9
2000-W09;CH040;Y65T69;T;;16
2000-W09;CH040;Y65T69;F;;6
2000-W09;CH040;Y65T69;M;;10
2000-W09;CH040;Y70T74;T;;14
2000-W09;CH040;Y70T74;F;;7
2000-W09;CH040;Y70T74;M;;7
2000-W09;CH040;Y75T79;T;;29
2000-W09;CH040;Y75T79;F;;16
2000-W09;CH040;Y75T79;M;;13
2000-W09;CH040;Y80T84;T;;34
2000-W09;CH040;Y80T84;F;;17
2000-W09;CH040;Y80T84;M;;17
2000-W09;CH040;Y85T89;T;;40
2000-W09;CH040;Y85T89;F;;30
2000-W09;CH040;Y85T89;M;;10
2000-W09;CH040;Y_GE90;T;;29
2000-W09;CH040;Y_GE90;F;;15
2000-W09;CH040;Y_GE90;M;;14
2000-W09;CH051;_T;T;;6
2000-W09;CH051;_T;F;;4
2000-W09;CH051;_T;M;;2
2000-W09;CH051;Y40T44;T;;1
2000-W09;CH051;Y40T44;F;;1
2000-W09;CH051;Y70T74;T;;1
2000-W09;CH051;Y70T74;M;;1
2000-W09;CH051;Y80T84;T;;1
2000-W09;CH051;Y80T84;M;;1
2000-W09;CH051;Y85T89;T;;3
2000-W09;CH051;Y85T89;F;;3
2000-W09;CH052;_T;T;;18
2000-W09;CH052;_T;F;;9
2000-W09;CH052;_T;M;;9
2000-W09;CH052;Y40T44;T;;1
2000-W09;CH052;Y40T44;M;;1
2000-W09;CH052;Y50T54;T;;1
2000-W09;CH052;Y50T54;F;;1
2000-W09;CH052;Y55T59;T;;1
2000-W09;CH052;Y55T59;F;;1
2000-W09;CH052;Y65T69;T;;2
2000-W09;CH052;Y65T69;M;;2
2000-W09;CH052;Y75T79;T;;2
2000-W09;CH052;Y75T79;F;;1
2000-W09;CH052;Y75T79;M;;1
2000-W09;CH052;Y80T84;T;;1
2000-W09;CH052;Y80T84;M;;1
2000-W09;CH052;Y85T89;T;;7
2000-W09;CH052;Y85T89;F;;4
2000-W09;CH052;Y85T89;M;;3
2000-W09;CH052;Y_GE90;T;;3
2000-W09;CH052;Y_GE90;F;;2
2000-W09;CH052;Y_GE90;M;;1
2000-W09;CH053;_T;T;;2
2000-W09;CH053;_T;F;;1
2000-W09;CH053;_T;M;;1
2000-W09;CH053;Y80T84;T;;1
2000-W09;CH053;Y80T84;M;;1
2000-W09;CH053;Y_GE90;T;;1
2000-W09;CH053;Y_GE90;F;;1
2000-W09;CH054;_T;T;;1
2000-W09;CH054;_T;F;;1
2000-W09;CH054;Y85T89;T;;1
2000-W09;CH054;Y85T89;F;;1
2000-W09;CH055;_T;T;;64
2000-W09;CH055;_T;F;;36
2000-W09;CH055;_T;M;;28
2000-W09;CH055;Y30T34;T;;1
2000-W09;CH055;Y30T34;M;;1
2000-W09;CH055;Y40T44;T;;3
2000-W09;CH055;Y40T44;F;;2
2000-W09;CH055;Y40T44;M;;1
2000-W09;CH055;Y45T49;T;;1
2000-W09;CH055;Y45T49;M;;1
2000-W09;CH055;Y50T54;T;;2
2000-W09;CH055;Y50T54;F;;1
2000-W09;CH055;Y50T54;M;;1
2000-W09;CH055;Y55T59;T;;3
2000-W09;CH055;Y55T59;F;;2
2000-W09;CH055;Y55T59;M;;1
2000-W09;CH055;Y60T64;T;;1
2000-W09;CH055;Y60T64;M;;1
2000-W09;CH055;Y65T69;T;;4
2000-W09;CH055;Y65T69;F;;3
2000-W09;CH055;Y65T69;M;;1
2000-W09;CH055;Y70T74;T;;6
2000-W09;CH055;Y70T74;F;;3
2000-W09;CH055;Y70T74;M;;3
2000-W09;CH055;Y75T79;T;;7
2000-W09;CH055;Y75T79;F;;3
2000-W09;CH055;Y75T79;M;;4
2000-W09;CH055;Y80T84;T;;10
2000-W09;CH055;Y80T84;F;;4
2000-W09;CH055;Y80T84;M;;6
2000-W09;CH055;Y85T89;T;;12
2000-W09;CH055;Y85T89;F;;9
2000-W09;CH055;Y85T89;M;;3
2000-W09;CH055;Y_GE90;T;;14
2000-W09;CH055;Y_GE90;F;;9
2000-W09;CH055;Y_GE90;M;;5
2000-W09;CH056;_T;T;;29
2000-W09;CH056;_T;F;;19
2000-W09;CH056;_T;M;;10
2000-W09;CH056;Y30T34;T;;1
2000-W09;CH056;Y30T34;M;;1
2000-W09;CH056;Y50T54;T;;1
2000-W09;CH056;Y50T54;F;;1
2000-W09;CH056;Y55T59;T;;2
2000-W09;CH056;Y55T59;F;;2
2000-W09;CH056;Y60T64;T;;1
2000-W09;CH056;Y60T64;F;;1
2000-W09;CH056;Y70T74;T;;2
2000-W09;CH056;Y70T74;F;;1
2000-W09;CH056;Y70T74;M;;1
2000-W09;CH056;Y75T79;T;;3
2000-W09;CH056;Y75T79;M;;3
2000-W09;CH056;Y80T84;T;;7
2000-W09;CH056;Y80T84;F;;5
2000-W09;CH056;Y80T84;M;;2
2000-W09;CH056;Y85T89;T;;5
2000-W09;CH056;Y85T89;F;;3
2000-W09;CH056;Y85T89;M;;2
2000-W09;CH056;Y_GE90;T;;7
2000-W09;CH056;Y_GE90;F;;6
2000-W09;CH056;Y_GE90;M;;1
2000-W09;CH057;_T;T;;40
2000-W09;CH057;_T;F;;13
2000-W09;CH057;_T;M;;27
2000-W09;CH057;Y35T39;T;;1
2000-W09;CH057;Y35T39;M;;1
2000-W09;CH057;Y50T54;T;;1
2000-W09;CH057;Y50T54;M;;1
2000-W09;CH057;Y55T59;T;;2
2000-W09;CH057;Y55T59;M;;2
2000-W09;CH057;Y60T64;T;;2
2000-W09;CH057;Y60T64;M;;2
2000-W09;CH057;Y65T69;T;;4
2000-W09;CH057;Y65T69;F;;1
2000-W09;CH057;Y65T69;M;;3
2000-W09;CH057;Y70T74;T;;2
2000-W09;CH057;Y70T74;M;;2
2000-W09;CH057;Y75T79;T;;8
2000-W09;CH057;Y75T79;F;;1
2000-W09;CH057;Y75T79;M;;7
2000-W09;CH057;Y80T84;T;;6
2000-W09;CH057;Y80T84;F;;4
2000-W09;CH057;Y80T84;M;;2
2000-W09;CH057;Y85T89;T;;9
2000-W09;CH057;Y85T89;F;;4
2000-W09;CH057;Y85T89;M;;5
2000-W09;CH057;Y_GE90;T;;5
2000-W09;CH057;Y_GE90;F;;3
2000-W09;CH057;Y_GE90;M;;2
2000-W09;CH061;_T;T;;57
2000-W09;CH061;_T;F;;28
2000-W09;CH061;_T;M;;29
2000-W09;CH061;Y0T4;T;;1
2000-W09;CH061;Y0T4;M;;1
2000-W09;CH061;Y30T34;T;;2
2000-W09;CH061;Y30T34;F;;1
2000-W09;CH061;Y30T34;M;;1
2000-W09;CH061;Y45T49;T;;1
2000-W09;CH061;Y45T49;M;;1
2000-W09;CH061;Y50T54;T;;2
2000-W09;CH061;Y50T54;F;;1
2000-W09;CH061;Y50T54;M;;1
2000-W09;CH061;Y55T59;T;;1
2000-W09;CH061;Y55T59;F;;1
2000-W09;CH061;Y60T64;T;;2
2000-W09;CH061;Y60T64;M;;2
2000-W09;CH061;Y65T69;T;;4
2000-W09;CH061;Y65T69;M;;4
2000-W09;CH061;Y70T74;T;;9
2000-W09;CH061;Y70T74;F;;5
2000-W09;CH061;Y70T74;M;;4
2000-W09;CH061;Y75T79;T;;9
2000-W09;CH061;Y75T79;F;;3
2000-W09;CH061;Y75T79;M;;6
2000-W09;CH061;Y80T84;T;;5
2000-W09;CH061;Y80T84;F;;3
2000-W09;CH061;Y80T84;M;;2
2000-W09;CH061;Y85T89;T;;12
2000-W09;CH061;Y85T89;F;;7
2000-W09;CH061;Y85T89;M;;5
2000-W09;CH061;Y_GE90;T;;9
2000-W09;CH061;Y_GE90;F;;7
2000-W09;CH061;Y_GE90;M;;2
2000-W09;CH062;_T;T;;7
2000-W09;CH062;_T;F;;3
2000-W09;CH062;_T;M;;4
2000-W09;CH062;Y75T79;T;;1
2000-W09;CH062;Y75T79;M;;1
2000-W09;CH062;Y80T84;T;;1
2000-W09;CH062;Y80T84;M;;1
2000-W09;CH062;Y85T89;T;;2
2000-W09;CH062;Y85T89;F;;1
2000-W09;CH062;Y85T89;M;;1
2000-W09;CH062;Y_GE90;T;;3
2000-W09;CH062;Y_GE90;F;;2
2000-W09;CH062;Y_GE90;M;;1
2000-W09;CH063;_T;T;;13
2000-W09;CH063;_T;F;;7
2000-W09;CH063;_T;M;;6
2000-W09;CH063;Y0T4;T;;1
2000-W09;CH063;Y0T4;F;;1
2000-W09;CH063;Y40T44;T;;1
2000-W09;CH063;Y40T44;F;;1
2000-W09;CH063;Y50T54;T;;1
2000-W09;CH063;Y50T54;M;;1
2000-W09;CH063;Y55T59;T;;1
2000-W09;CH063;Y55T59;F;;1
2000-W09;CH063;Y60T64;T;;1
2000-W09;CH063;Y60T64;F;;1
2000-W09;CH063;Y65T69;T;;1
2000-W09;CH063;Y65T69;M;;1
2000-W09;CH063;Y70T74;T;;1
2000-W09;CH063;Y70T74;M;;1
2000-W09;CH063;Y75T79;T;;1
2000-W09;CH063;Y75T79;M;;1
2000-W09;CH063;Y80T84;T;;4
2000-W09;CH063;Y80T84;F;;2
2000-W09;CH063;Y80T84;M;;2
2000-W09;CH063;Y85T89;T;;1
2000-W09;CH063;Y85T89;F;;1
2000-W09;CH064;_T;T;;4
2000-W09;CH064;_T;F;;2
2000-W09;CH064;_T;M;;2
2000-W09;CH064;Y50T54;T;;2
2000-W09;CH064;Y50T54;M;;2
2000-W09;CH064;Y75T79;T;;1
2000-W09;CH064;Y75T79;F;;1
2000-W09;CH064;Y85T89;T;;1
2000-W09;CH064;Y85T89;F;;1
2000-W09;CH065;_T;T;;2
2000-W09;CH065;_T;F;;2
2000-W09;CH065;Y85T89;T;;1
2000-W09;CH065;Y85T89;F;;1
2000-W09;CH065;Y_GE90;T;;1
2000-W09;CH065;Y_GE90;F;;1
2000-W09;CH066;_T;T;;12
2000-W09;CH066;_T;F;;8
2000-W09;CH066;_T;M;;4
2000-W09;CH066;Y60T64;T;;1
2000-W09;CH066;Y60T64;F;;1
2000-W09;CH066;Y65T69;T;;1
2000-W09;CH066;Y65T69;M;;1
2000-W09;CH066;Y75T79;T;;2
2000-W09;CH066;Y75T79;F;;1
2000-W09;CH066;Y75T79;M;;1
2000-W09;CH066;Y80T84;T;;2
2000-W09;CH066;Y80T84;F;;1
2000-W09;CH066;Y80T84;M;;1
2000-W09;CH066;Y85T89;T;;4
2000-W09;CH066;Y85T89;F;;4
2000-W09;CH066;Y_GE90;T;;2
2000-W09;CH066;Y_GE90;F;;1
2000-W09;CH066;Y_GE90;M;;1
2000-W09;CH070;_T;T;;50
2000-W09;CH070;_T;F;;24
2000-W09;CH070;_T;M;;26
2000-W09;CH070;Y0T4;T;;1
2000-W09;CH070;Y0T4;M;;1
2000-W09;CH070;Y15T19;T;;1
2000-W09;CH070;Y15T19;M;;1
2000-W09;CH070;Y20T24;T;;1
2000-W09;CH070;Y20T24;F;;1
2000-W09;CH070;Y30T34;T;;1
2000-W09;CH070;Y30T34;M;;1
2000-W09;CH070;Y40T44;T;;2
2000-W09;CH070;Y40T44;F;;1
2000-W09;CH070;Y40T44;M;;1
2000-W09;CH070;Y45T49;T;;1
2000-W09;CH070;Y45T49;M;;1
2000-W09;CH070;Y50T54;T;;1
2000-W09;CH070;Y50T54;F;;1
2000-W09;CH070;Y55T59;T;;1
2000-W09;CH070;Y55T59;F;;1
2000-W09;CH070;Y60T64;T;;2
2000-W09;CH070;Y60T64;M;;2
2000-W09;CH070;Y65T69;T;;2
2000-W09;CH070;Y65T69;F;;2
2000-W09;CH070;Y70T74;T;;5
2000-W09;CH070;Y70T74;F;;1
2000-W09;CH070;Y70T74;M;;4
2000-W09;CH070;Y75T79;T;;7
2000-W09;CH070;Y75T79;F;;3
2000-W09;CH070;Y75T79;M;;4
2000-W09;CH070;Y80T84;T;;4
2000-W09;CH070;Y80T84;F;;3
2000-W09;CH070;Y80T84;M;;1
2000-W09;CH070;Y85T89;T;;8
2000-W09;CH070;Y85T89;F;;5
2000-W09;CH070;Y85T89;M;;3
2000-W09;CH070;Y_GE90;T;;13
2000-W09;CH070;Y_GE90;F;;6
2000-W09;CH070;Y_GE90;M;;7
2000-W10;CH;_T;T;;1179
2000-W10;CH;_T;F;;590
2000-W10;CH;_T;M;;589
2000-W10;CH;Y0T4;T;;4
2000-W10;CH;Y0T4;F;;4
2000-W10;CH;Y5T9;T;;1
2000-W10;CH;Y5T9;M;;1
2000-W10;CH;Y15T19;T;;1
2000-W10;CH;Y15T19;F;;1
2000-W10;CH;Y20T24;T;;7
2000-W10;CH;Y20T24;F;;4
2000-W10;CH;Y20T24;M;;3
2000-W10;CH;Y25T29;T;;7
2000-W10;CH;Y25T29;F;;1
2000-W10;CH;Y25T29;M;;6
2000-W10;CH;Y30T34;T;;11
2000-W10;CH;Y30T34;F;;4
2000-W10;CH;Y30T34;M;;7
2000-W10;CH;Y35T39;T;;7
2000-W10;CH;Y35T39;F;;2
2000-W10;CH;Y35T39;M;;5
2000-W10;CH;Y40T44;T;;12
2000-W10;CH;Y40T44;F;;2
2000-W10;CH;Y40T44;M;;10
2000-W10;CH;Y45T49;T;;17
2000-W10;CH;Y45T49;F;;8
2000-W10;CH;Y45T49;M;;9
2000-W10;CH;Y50T54;T;;28
2000-W10;CH;Y50T54;F;;10
2000-W10;CH;Y50T54;M;;18
2000-W10;CH;Y55T59;T;;46
2000-W10;CH;Y55T59;F;;19
2000-W10;CH;Y55T59;M;;27
2000-W10;CH;Y60T64;T;;50
2000-W10;CH;Y60T64;F;;12
2000-W10;CH;Y60T64;M;;38
2000-W10;CH;Y65T69;T;;75
2000-W10;CH;Y65T69;F;;26
2000-W10;CH;Y65T69;M;;49
2000-W10;CH;Y70T74;T;;93
2000-W10;CH;Y70T74;F;;36
2000-W10;CH;Y70T74;M;;57
2000-W10;CH;Y75T79;T;;164
2000-W10;CH;Y75T79;F;;69
2000-W10;CH;Y75T79;M;;95
2000-W10;CH;Y80T84;T;;201
2000-W10;CH;Y80T84;F;;105
2000-W10;CH;Y80T84;M;;96
2000-W10;CH;Y85T89;T;;203
2000-W10;CH;Y85T89;F;;108
2000-W10;CH;Y85T89;M;;95
2000-W10;CH;Y_GE90;T;;252
2000-W10;CH;Y_GE90;F;;179
2000-W10;CH;Y_GE90;M;;73
2000-W10;CH011;_T;T;;102
2000-W10;CH011;_T;F;;55
2000-W10;CH011;_T;M;;47
2000-W10;CH011;Y15T19;T;;1
2000-W10;CH011;Y15T19;F;;1
2000-W10;CH011;Y20T24;T;;2
2000-W10;CH011;Y20T24;F;;1
2000-W10;CH011;Y20T24;M;;1
2000-W10;CH011;Y45T49;T;;2
2000-W10;CH011;Y45T49;M;;2
2000-W10;CH011;Y50T54;T;;5
2000-W10;CH011;Y50T54;F;;2
2000-W10;CH011;Y50T54;M;;3
2000-W10;CH011;Y60T64;T;;6
2000-W10;CH011;Y60T64;F;;2
2000-W10;CH011;Y60T64;M;;4
2000-W10;CH011;Y65T69;T;;7
2000-W10;CH011;Y65T69;F;;4
2000-W10;CH011;Y65T69;M;;3
2000-W10;CH011;Y70T74;T;;9
2000-W10;CH011;Y70T74;F;;1
2000-W10;CH011;Y70T74;M;;8
2000-W10;CH011;Y75T79;T;;12
2000-W10;CH011;Y75T79;F;;3
2000-W10;CH011;Y75T79;M;;9
2000-W10;CH011;Y80T84;T;;13
2000-W10;CH011;Y80T84;F;;7
2000-W10;CH011;Y80T84;M;;6
2000-W10;CH011;Y85T89;T;;18
2000-W10;CH011;Y85T89;F;;12
2000-W10;CH011;Y85T89;M;;6
2000-W10;CH011;Y_GE90;T;;27
2000-W10;CH011;Y_GE90;F;;22
2000-W10;CH011;Y_GE90;M;;5
2000-W10;CH012;_T;T;;41
2000-W10;CH012;_T;F;;23
2000-W10;CH012;_T;M;;18
2000-W10;CH012;Y0T4;T;;1
2000-W10;CH012;Y0T4;F;;1
2000-W10;CH012;Y30T34;T;;2
2000-W10;CH012;Y30T34;F;;1
2000-W10;CH012;Y30T34;M;;1
2000-W10;CH012;Y50T54;T;;1
2000-W10;CH012;Y50T54;M;;1
2000-W10;CH012;Y55T59;T;;2
2000-W10;CH012;Y55T59;F;;1
2000-W10;CH012;Y55T59;M;;1
2000-W10;CH012;Y60T64;T;;1
2000-W10;CH012;Y60T64;M;;1
2000-W10;CH012;Y65T69;T;;1
2000-W10;CH012;Y65T69;F;;1
2000-W10;CH012;Y70T74;T;;4
2000-W10;CH012;Y70T74;F;;3
2000-W10;CH012;Y70T74;M;;1
2000-W10;CH012;Y75T79;T;;8
2000-W10;CH012;Y75T79;F;;2
2000-W10;CH012;Y75T79;M;;6
2000-W10;CH012;Y80T84;T;;7
2000-W10;CH012;Y80T84;F;;4
2000-W10;CH012;Y80T84;M;;3
2000-W10;CH012;Y85T89;T;;7
2000-W10;CH012;Y85T89;F;;5
2000-W10;CH012;Y85T89;M;;2
2000-W10;CH012;Y_GE90;T;;7
2000-W10;CH012;Y_GE90;F;;5
2000-W10;CH012;Y_GE90;M;;2
