day,covid19,noncovid19,free
2021-06-04,0,30,38
2021-06-05,0,29,39
2021-06-06,0,24,44
2021-06-07,0,24,44
2021-06-08,0,26,42
2021-06-09,0,26,42
2021-06-10,0,26,42
2021-06-11,0,28,40
2021-06-12,0,29,39
2021-06-13,0,29,39
2021-06-14,0,25,43
2021-06-15,0,30,38
2021-06-16,0,30,38
2021-06-17,0,26,42
2021-06-18,0,26,42
2021-06-19,0,34,34
2021-06-20,0,35,33
2021-06-21,0,32,36
2021-06-22,0,38,30
2021-06-23,0,30,38
2021-06-24,0,30,38
2021-06-25,0,28,40
2021-06-26,0,26,42
2021-06-27,0,30,38
2021-06-28,0,31,37
2021-06-29,0,30,38
2021-06-30,0,34,34
2021-07-01,0,31,37
2021-07-02,0,32,36
2021-07-03,0,32,36
2021-07-04,0,33,35
2021-07-05,0,34,34
2021-07-06,0,34,34
2021-07-07,0,35,33
2021-07-08,0,34,34
2021-07-09,0,33,35
2021-07-10,0,30,38
2021-07-11,0,31,37
2021-07-12,0,31,37
2021-07-13,0,34,34
2021-07-14,0,34,34
2021-07-15,1,36,31
2021-07-16,1,32,35
2021-07-17,2,32,34
2021-07-18,2,32,34
2021-07-19,2,29,37
2021-07-20,2,28,38
2021-07-21,2,32,34
2021-07-22,2,31,35
2021-07-23,2,32,34
2021-07-24,3,32,33
2021-07-25,4,33,31
2021-07-26,4,34,30
2021-07-27,4,35,29
2021-07-28,4,30,34
2021-07-29,4,33,31
2021-07-30,3,28,37
2021-07-31,3,28,37
2021-08-01,3,28,37
2021-08-02,3,25,40
2021-08-03,3,30,35
2021-08-04,3,25,40
2021-08-05,3,23,42
2021-08-06,3,21,44
2021-08-07,3,21,44
2021-08-08,3,21,44
2021-08-09,3,20,45
2021-08-10,1,27,40
2021-08-11,1,35,32
2021-08-12,1,33,34
2021-08-13,1,27,40
2021-08-14,1,27,40
2021-08-15,1,29,38
2021-08-16,1,31,36
2021-08-17,1,31,36
2021-08-18,4,32,32
2021-08-19,3,29,36
2021-08-20,3,29,36
2021-08-21,3,26,39
2021-08-22,3,25,40
2021-08-23,4,30,34
2021-08-24,4,34,30
2021-08-25,5,32,31
2021-08-26,5,29,34
2021-08-27,4,28,36
2021-08-28,3,27,38
2021-08-29,4,27,37
2021-08-30,5,21,42
2021-08-31,7,25,36
2021-09-01,8,27,33
2021-09-02,7,24,37
2021-09-03,6,33,29
2021-09-04,7,27,34
2021-09-05,7,28,33
2021-09-06,9,24,35
2021-09-07,8,20,40
2021-09-08,8,22,38
2021-09-09,7,28,22
2021-09-10,7,26,24
2021-09-11,5,26,26
2021-09-12,5,27,25
2021-09-13,5,23,29
2021-09-14,7,28,22
2021-09-15,9,27,21
2021-09-16,9,25,23
2021-09-17,9,21,27
2021-09-18,10,25,22
2021-09-19,9,26,22
2021-09-20,7,27,23
2021-09-21,7,29,21
2021-09-22,5,32,20
2021-09-23,6,31,20
2021-09-24,6,27,24
2021-09-25,6,25,26
2021-09-26,6,26,25
2021-09-27,6,24,27
2021-09-28,6,23,28
2021-09-29,4,24,29
2021-09-30,4,24,29
2021-10-01,4,29,24
2021-10-02,3,26,28
2021-10-03,3,26,28
2021-10-04,3,28,26
2021-10-05,3,27,27
2021-10-06,2,27,28
2021-10-07,2,29,26
2021-10-08,1,26,30
2021-10-09,1,26,30
2021-10-10,1,27,29
2021-10-11,1,23,33
2021-10-12,1,31,25
2021-10-13,2,30,25
2021-10-14,1,26,30
2021-10-15,1,30,26
2021-10-16,1,41,15
2021-10-17,1,37,19
2021-10-18,1,36,20
2021-10-19,1,30,26
2021-10-20,1,34,22
2021-10-21,1,34,22
2021-10-22,1,33,23
2021-10-23,1,32,24
2021-10-24,1,32,24
2021-10-25,1,31,25
2021-10-26,1,30,26
2021-10-27,2,36,19
2021-10-28,2,36,19
2021-10-29,2,38,17
2021-10-30,2,29,26
2021-10-31,2,33,22
2021-11-01,2,33,22
2021-11-02,2,34,21
2021-11-03,2,41,14
2021-11-04,2,41,14
2021-11-05,1,36,20
2021-11-06,1,36,20
2021-11-07,1,33,23
2021-11-08,2,34,21
2021-11-09,3,32,22
2021-11-10,3,28,26
2021-11-11,3,31,23
2021-11-12,3,36,19
2021-11-13,3,38,17
2021-11-14,5,31,22
2021-11-15,5,27,26
2021-11-16,5,32,21
2021-11-17,6,32,20
2021-11-18,6,38,14
2021-11-19,7,31,20
2021-11-20,7,36,15
2021-11-21,7,32,19
2021-11-22,6,29,23
2021-11-23,6,34,18
2021-11-24,7,24,27
2021-11-25,7,26,25
2021-11-26,7,29,22
2021-11-27,8,26,24
2021-11-28,6,28,24
2021-11-29,7,24,27
2021-11-30,7,26,25
2021-12-01,7,28,23
2021-12-02,8,26,24
2021-12-03,10,21,27
2021-12-04,10,22,26
2021-12-05,11,24,23
2021-12-06,11,21,26
2021-12-07,11,20,27
2021-12-08,12,20,26
