"id","title","value","link","group"
"1500","Zweite Welle erfunden? 90% der ""Infizierten"" laut Forscher falsch-positiv","1","https://www.wochenblick.at/zweite-welle-erfunden-90-der-infizierten-sind-falsch-positiv/","Wochenblick"
"1501","Krise durch Corona - oder durch aufaddierte Testergebnisse","1","https://www.dieostschweiz.ch/artikel/krise-durch-corona-oder-durch-aufaddierte-testergebnisse-5YQ5OlO","Die Ostschweiz"
"1502","Covid-19: Doch ein Leben lang immun nach einer Infektion?","1","https://www.medinside.ch/de/post/covid-19-doch-ein-leben-lang-immun-nach-infektion","medinside.ch"
"1503","Astra Zeneca: Immer mehr Länder verhängen Impfstopp","1","https://www.medinside.ch/de/post/astra-zenca-immer-mehr-laender-verhaengen-impfstopp","medinside.ch"
"1504","Professor Peter McCulloch über Behandlung von Covid und Impfungen","1","https://tkp.at/2021/05/20/professor-peter-mcculloch-ueber-behandlung-von-covid-und-impfungen/","tp - Science & Technology"
"1505","Berliner Richter reicht Verfassungsbeschwerde in Karlsruhe gegen deutsche Pandemie-Politik ein","1","https://de.rt.com/inland/114299-berliner-richter-reicht-verfassungsbeschwerde-in-karlsruhe-ein/","RT DE"
"1506","#NoLiestal zeigt: Linke Demonstranten können sich immer auf SRF verlassen – selbst wenn sie gegen eine Demo demonstrieren","1","https://www.weltwoche-daily.ch/beitrag/nolistal-zeigt-linke-demonstranten-koennen-sich-immer-auf-srf-verlassen-selbst-wenn-sie-gegen-eine-demo-demonstrieren/","Weltwoche daily"
"1507","Stirbt ein Patient nach einer Covid-Impfung, war es ein natürlicher Tod. Bei Corona-Toten differenziert man weniger genau. ","1","https://www.weltwoche-daily.ch/beitrag/stirbt-ein-patient-nach-einer-covid-impfung-war-es-ein-natuerlicher-tod-bei-corona-toten-differenziert-man-weniger-genau/","Weltwoche daily"
"1508","Schon fast ein Genozid: Lockdowns führen laut Oxfam bis zu 12.000 Hungertoten pro Tag zusätzlich","1","https://www.epochtimes.de/meinung/gastkommentar/schon-fast-ein-genozid-lockdowns-fuehren-laut-oxfam-bis-zu-12-000-hungertoten-pro-tag-zusaetzlich-a3443408.html","Epoch Times"
"1509","«Die Coronamassnahmen blockieren jede Alternative»","1","https://www.dieostschweiz.ch/artikel/die-coronamassnahmen-blockieren-jede-alternative-Kvr7XNo","Die Ostschweiz"
"1510","Vorsorge-Röntgen zeigt bei geimpften Frauen Brustkrebs-Symptome","1","https://www.wochenblick.at/vorsorge-roentgen-zeigt-bei-geimpften-frauen-brustkrebs-symptome/","Wochenblick"
"1511","Neuer Leak: Die Umsetzung des Panikpapiers","1","https://2020news.de/neuer-leak-die-umsetzung-des-panikpapiers/","2020 News"
"1512","60% der Kinder zornig: neue deutsche Maskenstudie","1","https://2020news.de/60-der-kinder-zornig-neue-deutsche-maskenstudie/","2020 News"
"1513","""Ich habe die Schnauze voll"" – Arzt rechnet mit Corona-Politik ab","1","https://reitschuster.de/post/ich-habe-die-schnauze-voll-arzt-rechnet-mit-corona-politik-ab/","reitschuster"
"1514","Mehr als 370.000 Unterschriften bei Petition gegen Corona-Impfpflicht für Kinder","1","https://de.rt.com/inland/117441-mehr-als-350000-unterschriften-bei/","RT DE"
"1515","WHO: Selbsttests bei asymptomatischen Personen derzeit nicht empfohlen","1","https://www.epochtimes.de/politik/who-selbsttests-bei-asymptomatischen-personen-derzeit-nicht-empfohlen-a3546845.html","Epoch Times"
"1516","Die verblüffenden Parallelen zwischen Corona und dem Klima","1","https://www.dieostschweiz.ch/artikel/die-verblueffenden-parallelen-zwischen-corona-und-dem-klima-8kLX4gQ","Die Ostschweiz"
"1517","Sind die neuen Virus-Varianten gefährlicher und gibt es Immunevasion?","1","https://tkp.at/2021/03/14/sind-die-neuen-virus-varianten-gefaehrlicher-und-gibt-es-immunevasion/","tp - Science & Technology"
"1518","Die große Umkehrung","1","https://www.rubikon.news/artikel/die-grosse-umkehrung","Rubikon"
"1519","Studie zum Ursprung der Coronavirus-Pandemie veröffentlicht","1","https://www.uni-hamburg.de/newsroom/presse/2021/pm8.html","Universität Hamburg"
"1520","Universität Hamburg","1","","Universität Hamburg"
"1521","Verschärfte Fakten für den Unlock","1","https://www.achgut.com/artikel/verschaerfte_fakten_fuer_den_unlock","Achgut.com"
"1522","Streit zwischen Peru und Pfizer: Pharmariese will rechtliche Immunität im Fall von Nebenwirkungen","1","https://de.rt.com/amerika/111421-streit-zwischen-peru-und-pfizer/","RT DE"
"1523","Nulla poena sine lege oder die rechtliche Seite der Virusbekämpfung","1","https://insideparadeplatz.ch/2020/03/30/nulla-poena-sine-lege-oder-die-rechtliche-seite-der-virusbekaempfung/","In$ide Paradeplatz"
"1524","Die Pandemie an Universitäten: „Ich kann meinen Mund nicht mehr halten, ohne daran zu erkranken“","1","https://reitschuster.de/post/die-pandemie-an-universitaetenich-kann-meinen-mund-nicht-mehr-halten-ohne-daran-zu-erkranken/","reitschuster"
"1525","Fördern Geimpfte oder Ungeimpfte neue Virus-Varianten?","1","https://tkp.at/2021/07/07/foerdern-geimpfte-oder-ungeimpfte-neue-virus-varianten/","tp - Science & Technology"
"1526","Wenn die Willkür regiert: Zürcher Gesundheitsdirektion stiftet Ärzte zur Denunziation an","1","https://corona-transition.org/wenn-die-willkur-regiert-zurcher-gesundheitsdirektion-stiftet-arzte-zur","Corona Transition"
"1527","Umarmt Euch!","1","https://www.dieostschweiz.ch/artikel/umarmt-euch-y98qQJx","Die Ostschweiz"
"1528","Kinder sind besonders in Gefahr","1","https://corona-transition.org/kinder-sind-in-gefahr","Corona Transition"
"1529","Is a Mask That Covers the Mouth and Nose Free from Undesirable Side Effects in Everyday Use and Free of Potential Hazards?","1","https://www.mdpi.com/1660-4601/18/8/4344/htm","MDPI"
"1530","MDPI","1","","MDPI"
"1531","Was wirklich hinter der «wissenschaftlichen Task Force» steckt","1","https://www.dieostschweiz.ch/artikel/was-wirklich-hinter-der-wissenschaftlichen-task-force-steckt-zz96VxQ","Die Ostschweiz"
"1532","Urteil aus Weimar: Lockdown im März 2020 war keine “vertretbare Entscheidung”","1","https://www.tichyseinblick.de/daili-es-sentials/weiteres-urteil-weimar-lockdown-maerz-2020/","Tichys Einblick"
"1533","Drama auf den Seychellen: Corona-Zahlen explodieren - vor allem unter Geimpften","1","https://report24.news/drama-auf-den-seychellen-corona-zahlen-explodieren-vor-allem-unter-geimpften/","Report24"
"1534","Corona: EU kauft bis zu 1,8 Milliarden weitere Biontech-Impfdosen","1","https://www.welt.de/politik/ausland/article230976737/Corona-EU-kauft-bis-zu-1-8-Milliarden-weitere-Biontech-Impfdosen.html","Die Welt"
"1535","Hohe Gesundheitsrisiken durch das Maskentragen bei Kindern","1","","bitchute"
"1536","AstraZeneca warnt vor nächster gefährlicher Impf-Nebenwirkung","1","https://report24.news/astrazeneca-warnt-vor-naechster-gefaehrlicher-impf-nebenwirkung/","Report24"
"1537","Maskenpflicht-Verlängerung: Eltern reagieren mit Unverständnis auf den Entscheid","1","https://www.kinder-maskenpetition.ch/post/maskenpflicht-verl%C3%A4ngerung-eltern-reagieren-mit-unverst%C3%A4ndnis-auf-den-entscheid","Kinder-Maskenpetition"
"1538","Geimpft ohne Zulassung: Impf-Nebenwirkungen bei Neugeborenen und Kindern","1","https://www.epochtimes.de/gesundheit/geimpft-ohne-zulassung-impf-nebenwirkungen-bei-neugeborenen-und-kindern-a3476899.html","Epoch Times"
"1539","Die Maske fällt nicht, dafür fallen alle Hemmungen","1","https://www.dieostschweiz.ch/artikel/die-maske-faellt-nicht-dafuer-fallen-alle-hemmungen-JoV7l5z","Die Ostschweiz"
"1540","Zusammenhang ""unwahrscheinlich"": Zehn Todesfälle nach Corona-Impfung werden untersucht","1","https://de.rt.com/inland/111848-zusammenhang-unwahrscheinlich-zehn-todesfalle-nach/","RT DE"
"1541","Myokarditis und  Perimyokarditis: Risse im Marmor des Impf-Tempels","1","https://sciencefiles.org/2021/06/11/myokarditis-und-perimyokarditis-risse-im-marmor-des-impf-tempels/","ScienceFiles"
"1542","Depressiv, vernachlässigt, suizidgefährdet: Kinder- und Jugend-Psychiatrien laufen über","1","https://de.rt.com/meinung/117883-depressiv-vernachlaessigt-suizidgefaehrdet-kinder-jugendpsychiater-laufen-ueber/","RT DE"
"1543","Die Bundesregierung hält Daten zur Fehlerquote der PCR-Tests zurück - Gesetzeswidrig","1","https://corona-blog.net/die-bundesregierung-haelt-daten-zur-fehlerquote-der-pcr-tests-zurueck-gesetzeswidrig/","corona-blog.net"
"1544","Ungeklärtes zur Covid-19-Impfung","1","https://insideparadeplatz.ch/2021/02/09/zentrale-fragen-zur-covid-19-impfung-ungeklaert/","In$ide Paradeplatz"
"1545","BioNTech/Pfizer-Impfstoff: Fehlende Evidenz für Wirksamkeit bei älteren Menschen","1","https://de.rt.com/inland/112148-biontechpfizer-impfstoff-fehlende-evidenz-fur/","RT DE"
"1546","Die «Covidioten» sind auf dem Vormarsch","1","https://linth24.ch/articles/26511-die-covidioten-sind-auf-dem-vormarsch","linth24"
"1547","Das Problem sind nicht mehr die Behörden - es sind die Bürger","1","https://www.dieostschweiz.ch/artikel/das-problem-sind-nicht-mehr-die-behoerden-es-sind-die-buerger-VznJEyp","Die Ostschweiz"
"1548","In Brasilien sterben sehr viele Menschen – aber woran?","1","https://corona-transition.org/in-brasilien-sterben-sehr-viele-menschen-aber-an-was","Corona Transition"
"1549","Hunderte Menschen nach COVID-19-Impfung in der Notaufnahme","1","https://www.epochtimes.de/gesundheit/hunderte-nach-corona-impfung-in-notaufnahme-impfstoff-183-mal-mehr-reaktionen-a3418042.html","Epoch Times"
"1550","Schweden: Mehr als 30.000 Fälle von Nebenwirkungen bei Corona-Impfungen gemeldet","1","https://de.rt.com/europa/117431-schweden-mehr-als-30000-falle/","RT DE"
"1551","Studie: Long Covid bei Kindern und Jugendlichen etwa gleich häufig mit und ohne Infektion","1","https://tkp.at/2021/07/20/studie-long-covid-bei-kindern-und-jugendlichen-etwa-gleich-haeufig-mit-und-ohne-infektion/","tp - Science & Technology"
"1552","Die «Ärzte mit Blick aufs Ganze» weisen dem Bundesrat einen goldenen Mittelweg","1","https://corona-transition.org/die-arzte-mit-blick-aufs-ganze-weisen-dem-bundesrat-einen-goldenen-mittelweg","Corona Transition"
"1553","2.707 Menschen nach Impfung an Covid-19 gestorben","1","https://reitschuster.de/post/2-707-menschen-nach-impfung-an-covid-19-gestorben/","reitschuster"
"1554","Corona-Stellungnahme: Der Lieferservice der Leopoldina","1","https://www.achgut.com/artikel/corona_stellungnahme_der_lieferservice_der_leopoldina","Achgut.com"
"1555","Corona: Intensivmediziner – „Haben noch Kapazitäten auf Intensivstationen“","1","https://www.welt.de/politik/deutschland/article222675844/Corona-Intensivmediziner-Haben-noch-Kapazitaeten-auf-Intensivstationen.html","Die Welt"
"1556","Lieber ein Ende mit Schrecken als ein Schrecken ohne Ende","1","https://www.dieostschweiz.ch/artikel/lieber-ein-ende-mit-schrecken-als-ein-schrecken-ohne-ende-a3g7N4G","Die Ostschweiz"
"1557","6.11.20: Auslastung auf Intensivstationen erneut gestiegen","1","https://www.infosperber.ch/Artikel/Gesundheit/271020-Auslastung-auf-Intensivstationen-noch-wie-im-Juni","INFOsperber"
"1558","Verstoßen die COVID-19-Impfungen bei Kindern gegen den Nürnberger Kodex?","1","https://kenfm.de/verstossen-die-covid-19-impfungen-bei-kindern-gegen-den-nuernberger-kodex-von-bernhard-loyen/","kenFM"
"1559","«Uns Kindern geht es nicht gut!»","1","https://www.dieostschweiz.ch/artikel/uns-kindern-geht-es-nicht-gut-KvYMpz6","Die Ostschweiz"
"1560","GB-Gesundheitsminister: Mit COVID leben wie mit der Grippe","1","https://sciencefiles.org/2021/07/04/gb-gesundheitsminister-mit-covid-leben-wie-mit-der-grippe/","ScienceFiles"
"1561","Die Maskierung der Zweiklassengesellschaft","1","https://www.dieostschweiz.ch/artikel/die-maskierung-der-zweiklassengesellschaft--VzRmA49","Die Ostschweiz"
"1562","Die Briefe von Frau Vetsch an den Bundesrat werden nun nur noch «abgelegt»","1","https://www.dieostschweiz.ch/artikel/die-briefe-von-frau-vetsch-an-den-bundesrat-werden-nun-nur-noch-abgelegt-mmajAX1","Die Ostschweiz"
"1563","Mr. Corona: Fallzahlen Quatsch – nur Übersterblichkeit zählt","1","https://linth24.ch/articles/64601-mr-corona-fallzahlen-quatsch-nur-uebersterblichkeit-zaehlt","linth24"
"1564","Warum es keine Corona-Impfpflicht geben wird","1","https://www.n-tv.de/politik/Warum-es-keine-Corona-Impfpflicht-geben-wird-article22227746.html","ntv"
"1565","Bereits 24 US-Bundesstaaten ohne Maskenzwang und 12 mit Verbot vom Impfpass","1","https://tkp.at/2021/04/22/bereits-24-us-bundesstaaten-ohne-maskenzwang-und-12-mit-verbot-vom-impfpass/","tp - Science & Technology"
"1566","«Unglaublich, was sich Regierungsverantwortliche erlauben»","1","https://zueriost.ch/news/2021-03-15/unglaublich-was-sich-regierungsverantwortliche-erlauben","züriost"
"1567","züriost","1","","züriost"
"1568","Organisierter Ruin heisst neuerdings «Planungssicherheit»","1","https://www.dieostschweiz.ch/artikel/organisierter-ruin-heisst-neuerdings-planungssicherheit-PJgWXky","Die Ostschweiz"
"1569","BAG Pressekonferenz: Die negativen Folgen seien unbekannt – doch Kinder sollen bis Ende Jahr geimpft werden","1","https://corona-transition.org/bag-pressekonferenz-kinder-sollen-bis-ende-jahr-geimpft-werden-doch-negative","Corona Transition"
"1570","Der Internationale Strafgerichtshof nimmt eine Klage wegen Verletzung des Nürnberger Kodex durch die israelische Regierung und Pfizer an.","1","https://uncutnews.ch/der-internationale-strafgerichtshof-nimmt-eine-klage-wegen-verletzung-des-nuernberger-kodex-durch-die-israelische-regierung-und-pfizer-an/","Uncut-News"
"1571","Das Phänomen Marco Rima - und was es über den Rest aussagt","1","https://www.dieostschweiz.ch/artikel/das-phaenomen-marco-rima-und-was-es-ueber-den-rest-aussagt-bGj3vm7","Die Ostschweiz"
"1572","Tiermarkt Wuhan: Seit 2017 keine Fledermäuse & Schuppentiere verkauft","1","https://www.epochtimes.de/wissen/forschung/oxford-studie-auf-dem-tiermarkt-in-wuhan-wurden-keine-fledermaeuse-oder-schuppentiere-verkauft-a3531815.html","Epoch Times"
"1573","Immunität bei Covid-19: Studie findet langlebige Antikörper","1","https://www.nzz.ch/wissenschaft/mmunitaet-bei-covid-19-studie-findet-langlebige-antikoerper-ld.1585156","NZZ"
"1574","Nochmal zu den falschen Theorien über Immunflucht von Vanden Bossche","1","https://tkp.at/2021/03/19/nochmal-zu-den-falschen-theorien-ueber-immunflucht-von-vanden-bossche/","tp - Science & Technology"
"1575","„Du bist schuld, wenn meine Oma stirbt!“ – Vierfache Mutter kritisiert politischen Druck auf Kinder","1","https://www.epochtimes.de/society/du-bist-schuld-wenn-meine-oma-stirbt-vierfache-mutter-kritisiert-politischen-druck-auf-kinder-a3485498.html","Epoch Times"
"1576","Erfinder der mRNA-Impfung verteidigt Kollegen: Richtig auf giftiges Spike-Protein hinzuweisen","1","https://report24.news/erfinder-der-mrna-impfung-verteidigt-kollegen-richtig-auf-giftiges-spike-protein-hinzuweisen/","Report24"
"1577","Kindergärtnerin: Die Regierung zerstört die Seelen unserer Kleinsten","1","https://www.wochenblick.at/erzieherin-die-regierung-zerstoert-mutwillig-die-seelen-unserer-kleinsten/","Wochenblick"
"1578","Petition ""Keine Corona-Impfpflicht für Kinder"" – Spahns Gesundheitsministerium lehnt Übergabe ab","1","https://de.rt.com/inland/119855-petition-keine-corona-impfpflicht-fur/","RT DE"
"1579","Paul Schreyer zu Covid-19: „Es ist an der Zeit, die Notbremse zu ziehen“","1","https://www.nachdenkseiten.de/?p=64984","NachDenkSeiten"
"1580","US-Werk stoppt Astrazeneca-Produktion","1","https://www.n-tv.de/wirtschaft/US-Werk-stoppt-Astrazeneca-Produktion-article22469920.html","ntv"
"1581","Verzweifelte Oberschüler: Einsame Maschinen zwischen Bett und Schreibtisch","1","https://www.berliner-zeitung.de/lernen-arbeiten/verzweifelte-oberschueler-wie-einsame-maschinen-pendeln-vom-bett-zum-schreibtisch-li.143531","Berliner Zeitung"
"1582","Auch Briten verzichten auf grünen Pass - Boris Johnson: „Müssen mit Covid leben“","1","https://tkp.at/2021/07/01/auch-briten-verzichten-auf-gruenen-pass-boris-johnson-muessen-mit-covid-leben/","tp - Science & Technology"
"1583","Risiken und Nebenwirkungen, aber keine Packungsbeilage. Die Corona-Eindämmung droht mehr Leid zu verursachen, als sie verhindert.","1","https://www.nachdenkseiten.de/?p=67088","NachDenkSeiten"
"1584","Hasardeure mit der Gesundheit Anderer – Harald Walach antwortet auf die Reaktionen zu seiner Impfstudie","1","https://sciencefiles.org/2021/07/01/hasardeure-mit-der-gesundheit-anderer-harald-walach-antwortet-auf-die-reaktionen-zu-seiner-impfstudie/","ScienceFiles"
"1585","Psychologin zieht mit Maskenklage vor Europäischen Gerichtshof für Menschenrechte","1","https://www.epochtimes.de/politik/deutschland/psychologin-zieht-mit-maskenklage-vor-europaeischen-gerichtshof-fuer-menschenrechte-a3443065.html","Epoch Times"
"1586","«Das Panikorchester stimmt wieder die Instrumente»","1","https://corona-transition.org/das-panikorchester-stimmt-wieder-die-instrumente","Corona Transition"
"1587","Corona egal? Indien feiert weltgrößtes Hindu-Fest ausschweifend","1","https://www.wochenblick.at/corona-egal-indien-feiert-weltgroesstes-hindu-fest-ausschweifend/","Wochenblick"
"1588","SVP Zürich sagt NEIN zum Covid-Gesetz","1","https://verfassungsfreunde.ch/SVP-Zurich-sagt-NEIN-zum-Covid-Gesetz","Verfassungsfreunde"
"1589","Maskenpflicht beruht auf ""Glauben""","1","https://www.reitschuster.de/post/maskenpflicht-beruht-auf-glauben/","reitschuster"
"1590","Stiller Protest der Pädagogen – Schwab: „Die Pädagogen sind in einer ganz gefährlichen Zwickmühle“","1","https://www.epochtimes.de/society/stiller-protest-der-paedagogen-schwab-die-paedagogen-sind-in-einer-ganz-gefaehrlichen-zwickmuehle-a3535530.html","Epoch Times"
"1591","Erlöser in Spritzen?","1","https://harald-walach.de/2021/06/28/erloeser-in-spritzen/","Prof. Harald Walach"
"1592","Offenkundige und tiefe Fakten","1","https://harald-walach.de/2021/05/07/offenkundige-und-tiefe-fakten/","Prof. Harald Walach"
"1593","13-Jähriger starb nach Impfung im Schlaf - jetzt ermittelt die CDC","1","https://report24.news/13-jaehriger-starb-nach-impfung-im-schlaf-jetzt-ermittelt-die-cdc/","Report24"
"1594","Pandemie - Aargauer Nationalrätinnen fordern: Quarantäne für Kleinkinder soll fallen","1","https://www.tagblatt.ch/schweiz/eltern-gingen-mit-kindern-trotz-quarantaene-allein-in-den-wald-sie-fuehlen-sich-wie-verbrecher-ld.1274068","tagblatt.ch"
"1595","Johns Hopkins Center for Health Security to host Event 201, a global pandemic exercise","1","https://www.centerforhealthsecurity.org/news/center-news/2019/2019-08-21-event201.html","Johns Hopkins Center for Health Security"
"1596","Johns Hopkins Center for Health Security","3","","Johns Hopkins Center for Health Security"
"1597","Deutsche Meta-Studie beweist massive Schädigung durch Masken","1","https://tkp.at/2021/04/23/deutsche-meta-studie-beweist-massive-schaedigung-durch-masken/","tp - Science & Technology"
"1598","Kindheitsforscher Michael Hüter: 'Eine ganze Generation wurde kollektiv traumatisiert'","1","","RT DE"
"1599","Katze ist aus dem Sack: ""Müssen uns immer wieder impfen lassen""","1","https://www.wochenblick.at/katze-ist-aus-dem-sack-muessen-uns-immer-wieder-impfen-lassen/","Wochenblick"
"1600","US-Bundesstaat: Weniger Tote ohne Lockdown – Hatte Florida am Ende doch recht?","1","https://www.welt.de/politik/ausland/plus228894847/US-Bundesstaat-Weniger-Tote-ohne-Lockdown-Hatte-Florida-am-Ende-doch-recht.html","Die Welt"
"1601","Biontech-Impfstoff: Mit diesen Nebenwirkungen ist zu rechnen","1","https://www.pharmazeutische-zeitung.de/mit-diesen-nebenwirkungen-ist-zu-rechnen-122462/","Pharmazeutische Zeitung"
"1602","Wie Staatsanwaltschaften die Obduktionen von Impfschäden hintertreiben","1","https://reitschuster.de/post/wie-staatsanwaltschaften-die-obduktionen-von-impfschaeden-hintertreiben/","reitschuster"
"1603","BioNTech Announces Pricing of Initial Public Offering","1","https://investors.biontech.de/static-files/67160b09-e99b-480f-b84b-cbe8c074a89a","BioNTech"
"1604","Wodarg warnt: „Man will uns die Immunität aberkennen!“","1","https://www.epochtimes.de/gesundheit/wodarg-warnt-man-will-uns-die-immunitaet-aberkennen-a3412889.html","Epoch Times"
"1605","Offener Brief","1","https://www.comm4u.ch/?p=644","comm4u"
"1606","Warum wir uns nicht verstehen","1","https://www.dieostschweiz.ch/artikel/warum-wir-uns-nicht-verstehen-3n9bmJo","Die Ostschweiz"
"1607","Corona-Krise: Ökonom fürchtet Wegfall von 600.000 Jobs – DIW erwartet Welle von Pleiten","1","https://www.welt.de/wirtschaft/article223620746/Corona-Krise-Oekonom-fuerchtet-Wegfall-von-600-000-Jobs-DIW-erwartet-Welle-von-Pleiten.html","Die Welt"
"1608","Hohe Durchimpfung verantwortlich für steigende Zahl von Todesfällen","1","https://www.wochenblick.at/hohe-durchimpfung-verantwortlich-fuer-steigende-zahl-von-todesfaellen/","Wochenblick"
"1609","Nach Entscheidung gegen Masken in Schulen: Durchsuchungsaktion bei Weimarer Richter","1","https://reitschuster.de/post/nach-entscheidung-gegen-masken-in-schulen-durchsuchungsaktion-bei-weimarer-richter/","reitschuster"
"1610","Mut-Arzt aus Kanada packt aus: Es ist die Pandemie der Oligarchen","1","https://www.wochenblick.at/mut-arzt-aus-kanada-packt-aus-es-ist-die-pandemie-der-oligarchen/","Wochenblick"
"1611","Israel: Mortalität unter Geimpften über 65 steigt neuerlich an - Update: Israel in Euromomo wieder da","1","https://tkp.at/2021/04/01/israel-mortalitaet-unter-geimpften-ueber-65-steigt-neuerlich-an-update-israel-aus-euromomo-verschwunden/","tp - Science & Technology"
"1612","Deutlich weniger Patienten wegen Corona im Krankenhaus als bisher gedacht","1","https://www.focus.de/gesundheit/news/hohe-zahl-an-doppeldiagnosen-30-prozent-zufaellig-positiv-zahl-der-corona-patienten-in-kliniken-ueberschaetzt_id_12994057.html","Focus Online"
"1613","SAT.1 Moderatorin Marlene Lufen informiert über Fakten zu den Kollateralschäden des Lockdowns!","1","","odysee"
"1614","Gesundheitsdirektor Gallati will Privilegien für Geimpfte","1","https://www.aargau-zuerich.ch/post/gesundheitsdirektor-will-privilegien-f%C3%BCr-geimpfte","aargau-zuerich.ch"
"1615","Coronavirus - «Nicht den Quatsch der anderen Länder mitmachen»: Umstrittene Wissenschafter kritisieren die Schweiz","1","https://www.tagblatt.ch/schweiz/corona-pandemie-schluss-mit-masken-weg-mit-quarantaene-fertig-mit-abstandhalten-umstrittene-wissenschafter-raten-schweiz-zur-rueckkehr-in-die-normalitaet-ld.1261357","tagblatt.ch"
"1616","NZZ kickt Covid-Kritiker mit den Giga-Klicks","1","https://insideparadeplatz.ch/2020/09/09/nzz-kickt-covid-kritiker-mit-giga-klickzahlen/","In$ide Paradeplatz"
"1617","Project Lightspeed","1","https://biontech.de/covid-19-portal/project-lightspeed","BioNTech"
"1618","Coronavirus - Zürcher Studie beweist: Schulkinder geben das Virus selten weiter","1","https://www.tagblatt.ch/leben/coronavirus-zuercher-studie-beweist-schulkinder-geben-das-virus-seltener-weiter-ld.2079189","tagblatt.ch"
"1619","WHO ändert Empfehlung: Kinder und Jugendliche nicht impfen!","1","https://report24.news/who-aendert-empfehlung-kinder-und-jugendliche-nicht-impfen/","Report24"
"1620","Die Impfung als Geburtagsgeschenk: Jetzt geht es um die Kinder","1","https://www.dieostschweiz.ch/artikel/die-impfung-als-geburtagsgeschenk-jetzt-geht-es-um-die-kinder-dYlpar8","Die Ostschweiz"
"1621","Stell dir vor, es gibt einen Skandal - und keiner schaut hin","1","https://www.dieostschweiz.ch/artikel/stell-dir-vor-es-gibt-einen-skandal-und-keiner-schaut-hin-8k5zGPr","Die Ostschweiz"
"1622","Gates-Insider: ""Impfung verwandelt Virus in unkontrollierbares Monster!""","1","https://www.wochenblick.at/gates-insider-impfung-verwandelt-virus-in-unkontrollierbares-monster/","Wochenblick"
"1623","Nach AstraZeneca-Impfung: Weitere Blutgerinnsel-Fälle und ein Todesfall in Dänemark","1","https://de.rt.com/europa/114714-daenemark-zwei-weitere-blutgerinnsel-faelle-nach-astrazeneca-impfung/","RT DE"
"1624","80 Prozent der positiven Corona-Schnelltests in Hamburg falsch-positiv","1","https://corona-blog.net/2021/07/07/80-prozent-der-positiven-corona-schnelltests-in-hamburg-falsch-positiv/","corona-blog.net"
"1625","Topbeamte kauften Impf-Aktien kurz vor Hot News","1","https://insideparadeplatz.ch/2021/03/12/topbeamte-kaufen-impf-aktien-kurz-vor-hot-news/","In$ide Paradeplatz"
"1626","Den Frieden stören","1","https://www.dieostschweiz.ch/artikel/den-frieden-stoeren-QQP8rA6","Die Ostschweiz"
"1627","Rückblick auf ein Jahr WHO-Pandemie – Fazit von Claus Köhnlein","1","https://tkp.at/2021/03/20/rueckblick-auf-ein-jahr-who-pandemie-fazit-von-claus-koehnlein/","tp - Science & Technology"
"1628","Die ""Drosten-Bombe"" und ihre Folgen","1","https://2020news.de/die-drosten-bombe-und-ihre-folgen/","2020 News"
"1629","Ärzte warnen vor gefährlichen Blutgerinnsel als Folge von Impfungen mit COVID-19-Impfstoffen","1","https://sciencefiles.org/2021/03/14/arzte-warnen-vor-gefahrlichen-blugerinnsel-als-folge-von-impfungen-mit-covid-19-impfstoffen/","ScienceFiles"
"1630","Möglicher Suizid: Zahl der Rettungseinsätze steigt massiv an","1","https://www.berliner-zeitung.de/news/berliner-feuerwehr-zahl-der-einsaetze-wegen-moeglichem-suiziden-steigt-massiv-an-li.117723","Berliner Zeitung"
"1631","COVID-19-Impfung: Unnötig, ineffizient und gefährlich! Ärzte fällen vernichtendes Urteil","1","https://sciencefiles.org/2021/05/07/covid-19-impfung-unnotig-ineffizient-und-gefahrlich-arzte-fallen-vernichtendes-urteil/","ScienceFiles"
"1632","Misstrauen gegen Impfhersteller kommt nicht von ungefähr","1","https://www.infosperber.ch/wirtschaft/konzerne/misstrauen-gegen-impfhersteller-kommt-nicht-von-ungefaehr/","INFOsperber"
"1633","US-Medien: Faucis NIH löschte Daten, die Covid-Hintergrund erklären könnten","1","https://report24.news/us-medien-faucis-nih-loeschte-daten-die-covid-hintergrund-erklaeren-koennten/","Report24"
"1634","Ein Viertel der Geimpften arbeitsunfähig: Wie gefährlich ist AstraZeneca?","1","https://reitschuster.de/post/wie-gefaehrlich-ist-astrazeneca/","reitschuster"
"1635","Maskenpflicht: Gift im Gesicht","1","https://www.heise.de/tp/features/Maskenpflicht-Gift-im-Gesicht-5055786.html","Telepolis"
"1636","""Desinfektionsmittel sind extrem gesundheitsschädlich""","1","https://www.swr.de/swraktuell/desinfektion-104.html","SWR"
"1637","«Mit Zahlen ohne Relationen verbreitet man Angst und Panik»","1","https://www.dieostschweiz.ch/artikel/mit-zahlen-ohne-relationen-verbreitet-man-angst-und-panik-y9kBamV","Die Ostschweiz"
"1638","Drei weitere tote Kinder und Jugendliche nach Covid-Impfung","1","https://report24.news/drei-weitere-tote-kinder-und-jugendliche-nach-covid-impfung/","Report24"
"1639","Noch einmal: Keine «Fallzahlen» ohne Zahl der Tests","1","https://www.infosperber.ch/Gesundheit/Noch-immer-werden-Fallzahlen-ohne-Testzahlen-verbreitet","INFOsperber"
"1640","corona nachgehakt: Gibt es eine Alternative zum Lockdown?","1","","phoenix"
"1641","phoenix","1","","phoenix"
