"id","title","value","link","group"
"1551","Dicke Post für die Schweizer Regierung","1","https://corona-transition.org/dicke-post-fur-den-bundesrat","Corona Transition"
"1552","Bei Corona-Toten verpönt: Impf-Tote werden mit Alter und Vorerkrankungen erklärt","1","https://www.wochenblick.at/bei-corona-toten-verpoent-impf-tote-werden-mit-alter-und-vorerkrankungen-erklaert/","Wochenblick"
"1553","Unsere Polizisten und Polizistinnen sind keine Leibeigenen der schwarz-grünen Bundesregierung","1","https://www.auf.at/news-detail/artikel/unsere-polizisten-und-polizistinnen-sind-keine-leibeigenen-der-schwarz-gruenen-bundesregierung/","AUF"
"1554","Eva Herzig: „Da wird ein ungeheurer Druck ausgeübt“","1","https://www.berliner-zeitung.de/kultur-vergnuegen/eva-herzig-da-wird-ein-ungeheurer-druck-ausgeuebt-li.165669","Berliner Zeitung"
"1555","Coronavirus  - Neuer Virustyp hinter rätselhafter Lungenkrankheit in China entdeckt","1","https://www.aargauerzeitung.ch/international/neuer-virustyp-hinter-ratselhafter-lungenkrankheit-in-china-entdeckt-ld.1183827","Aargauer Zeitung"
"1556","Beatmung von Corona-Patienten: Der Blick in Abgründe","1","https://www.achgut.com/artikel/beatmung_von_corona_patienten_der_blick_in_abgruende","Achgut.com"
"1557","Corona-Studie: Bereits Spike-Proteine können zu Schäden führen – Risiko durch Impfstoffe?","1","https://de.rt.com/international/117168-forscher-belegen-gefassschadigung-ist-schlusselmerkmal/","RT DE"
"1558","Ex-Verfassungsgerichtspräsident zerlegt Merkel","1","https://reitschuster.de/post/ex-verfassungsgerichtspraesident-zerlegt-merkel/","reitschuster"
"1559","Weltweites Totalversagen: Studie bestätigt völlige Wirkungslosigkeit aller Corona-Maßnahmen","1","https://www.journalistenwatch.com/2020/09/08/weltweites-totalversagen-studie/","Jouwatch"
"1560","Schnelltests ""nicht zuverlässig"": Landes-Anwälte mit brisanter Aussage","1","https://www.ndr.de/nachrichten/mecklenburg-vorpommern/Schnelltests-nicht-zuverlaessig-Landes-Anwaelte-mit-brisanter-Aussage,coronavirus4940.html","NDR"
"1561","Corona-Tests in Schulen: Jetzt bricht der große Unmut aus","1","https://www.welt.de/politik/deutschland/article230452227/Corona-Tests-in-Schulen-Jetzt-bricht-der-grosse-Unmut-aus.html","Die Welt"
"1562","Former Pfizer VP: ‘No need for vaccines,’ ‘the pandemic is effectively over’","1","https://www.lifesitenews.com/news/former-pfizer-vp-no-need-for-vaccines-the-pandemic-is-effectively-over","LifeSiteNews"
"1563","Studie zeigt: natürliche Immunität schützt besser als Impfung","1","https://tkp.at/2021/06/08/studie-zeigt-natuerliche-immunitaet-schuetzt-besser-als-impfung/","tp - Science & Technology"
"1564","Beim Tell-Denkmal die Verfassung hochleben lassen: Mit dem Verbot der Demo in Altdorf hat die Urner Regierung ein Eigentor geschossen","1","https://www.weltwoche-daily.ch/beitrag/beim-tell-denkmal-die-verfassung-hochleben-lassen-mit-dem-verbot-der-demo-in-altdorf-hat-die-urner-regierung-ein-eigentor-geschossen/","Weltwoche daily"
"1565","Nach AstraZeneca-Impfung: Britische Radiomoderatorin Lisa Shaw gestorben","1","https://www.epochtimes.de/gesundheit/nach-astrazeneca-impfung-britische-radiomoderatorin-lisa-shaw-gestorben-a3526361.html","Epoch Times"
"1566","Dramatischer Anstieg der Todesfälle unter Senioren seit Beginn der „Corona-Schutzimpfungen“","1","https://corona-blog.net/2021/03/02/dramatischer-anstieg-der-todesfaelle-unter-senioren-seit-beginn-der-corona-schutzimpfungen/","corona-blog.net"
"1567","Presseinfo zum Infektionsgeschehen bei Kindern","1","https://www.dgkj.de/detail/post/presseinfo-kinder-sind-teil-des-sars-cov-2-infektionsgeschehens-zahlen-steigen-aber-nicht-ueberproportional","Deutsche Gesellschaft für Kinder- und Jugendmedizin e.V."
"1568","Coronavirus disease (COVID-19): Serology","1","https://web.archive.org/web/20201101161006/https://www.who.int/news-room/q-a-detail/coronavirus-disease-covid-19-serology","World Health Organization"
"1569","Chef der Impfabteilung: EMA-Vertreter sieht Verbindung zwischen AstraZeneca-Impfung und Thrombosen","1","https://www.welt.de/wissenschaft/article229809541/Chef-der-Impfabteilung-EMA-Vertreter-sieht-Verbindung-zwischen-AstraZeneca-Impfung-und-Thrombosen.html","Die Welt"
"1570","Covid-19 Task Force kann keine Wissenschaft","1","https://insideparadeplatz.ch/2021/03/22/covid-19-task-force-kann-keine-wissenschaft/","In$ide Paradeplatz"
"1571","Corona: «Jeder Tote ist einer zu viel» taugt nicht als Maxime","1","https://www.nzz.ch/meinung/corona-jeder-tote-ist-einer-zu-viel-taugt-nicht-als-maxime-ld.1597369","NZZ"
"1572","Rechtsanwalt belegt: Ohne PCR-Test keine Pandemie","1","https://www.wochenblick.at/rechtsanwalt-belegt-ohne-pcr-test-keine-pandemie/","Wochenblick"
"1573","Spitäler am Anschlag!","1","https://www.dieostschweiz.ch/artikel/spitaeler-am-anschlag-KvrzAPo","Die Ostschweiz"
"1574","Leopoldina-Mitglied: ""Wissenschaftler haben sich von der Regierung für Propaganda einspannen lassen""","1","https://www.epochtimes.de/politik/deutschland/leopoldina-mitglied-wissenschaftler-haben-sich-von-der-regierung-fuer-propaganda-einspannen-lassen-a3448566.html","Epoch Times"
"1575","Dr. Gut: «Bundesrat Bersets grosse Impf-Show»","1","https://linth24.ch/articles/58968-dr-gut-bundesrat-bersets-grosse-impf-show","linth24"
"1576","Obduktionsbefund: Österreichische Krankenpflegerin starb durch AstraZeneca-Impfstoff","1","https://de.rt.com/europa/114722-orf-oesterreichische-krankenpflegerin-starb-an-immunreaktion-astrazeneca/","RT DE"
"1577","Masken fürs Volk, Freiheit für die Regierenden","1","https://reitschuster.de/post/masken-fuers-volk-naehe-fuer-die-regierenden/","reitschuster"
"1578","Umarme einen Polizisten!","1","https://corona-transition.org/umarme-einen-polizisten","Corona Transition"
"1579","Neue Impfrisiken – Patienten brauchen erweiterte Aufklärung","1","https://www.aerztezeitung.de/Wirtschaft/Neue-Impfrisiken-Patienten-brauchen-erweiterte-Aufklaerung--418117.html","AerzteZeitung"
"1580","Die Köpfe deutscher Corona-Strategie sehen immer noch alles schwarz, schwarz, schwarz","1","https://www.focus.de/regional/hamburg/hamburger-kv-chef-im-interview-bei-entscheidern-ueber-deutsche-corona-strategie-ist-noch-immer-alles-schwarz-schwarz-schwarz_id_12582539.html","Focus Online"
"1581","Deutschland setzt Impfungen mit Astrazeneca aus","1","https://www.n-tv.de/politik/Deutschland-setzt-Impfungen-mit-Astrazeneca-aus-article22426727.html","ntv"
"1582","Nebenwirkungen der Covid-19 Impfungen in der Schweiz – Update","1","https://www.swissmedic.ch/swissmedic/de/home/news/coronavirus-covid-19/nebenwirkungen-covid-19-impfungen-update-4.html","Swissmedic"
"1583","Transmission of 2019-nCoV Infection from an Asymptomatic Contact in Germany","1","https://www.nejm.org/doi/full/10.1056/NEJMc2001468","New England Journal of Medicine"
"1584","Impfen für den ""Great Reset"": WHO fordert jetzt mehr Tempo!","1","https://www.wochenblick.at/impfen-fuer-den-great-reset-who-fordert-jetzt-mehr-tempo/","Wochenblick"
"1585","Der Widerstands-Burnout","1","https://www.rubikon.news/artikel/der-widerstands-burnout","Rubikon"
"1586","Deutschland versus Schweden – der Vergleich macht uns sicher","1","https://tkp.at/2021/03/23/deutschland-versus-schweden-der-vergleich-macht-uns-sicher/","tp - Science & Technology"
"1587","Spontane Schwangerschaftsabbrüche pro Mio Geimpften 600% gestiegen","1","https://www.epochtimes.de/gesundheit/spontane-schwangerschaftsabbrueche-pro-mio-geimpfte-600-prozent-gestiegen-a3540083.html","Epoch Times"
"1588","Frauen bangen um Fruchtbarkeit: Heftige Blutungen nach Corona-Impfung","1","https://www.wochenblick.at/frauen-bangen-um-fruchtbarkeit-heftige-blutungen-nach-corona-impfung/","Wochenblick"
"1589","Korrektur zum Telepolis-Artikel ""Der schwedische Corona-Weg: Erfolg oder Misserfolg?""","1","https://www.heise.de/tp/features/Korrektur-zum-Telepolis-Artikel-Der-schwedische-Corona-Weg-Erfolg-oder-Misserfolg-4987759.html","Telepolis"
"1590","COVID-Impfung: Schlechte Sicherheitslage von nationaler Tragweite","1","https://www.achgut.com/artikel/covid_impfung_schlechte_sicherheitslage_von_nationaler_tragweite","Achgut.com"
"1591","Die Alten sind in ihrem Leben bedroht – die gesellschaftlichen Folgen tragen vor allem die Jungen","1","https://www.nzz.ch/visuals/die-alten-sind-in-ihrem-leben-bedroht-die-gesellschaftlichen-folgen-tragen-vor-allem-die-juengeren-ld.1592659","NZZ"
"1592","Wo ist die Grippe geblieben?","1","https://www.achgut.com/artikel/wo_ist_die_grippe_geblieben","Achgut.com"
"1593","""Dritte Corona-Welle"" mit unterbelegten Kliniken und fragwürdigen COVID-19-Diagnosen","1","https://de.rt.com/inland/118523-dritte-corona-welle-mit-unterbelegten/","RT DE"
"1594","„Was tut Ihr Euren Kindern an?“","1","https://reitschuster.de/post/was-tut-ihr-euren-kindern-an/","reitschuster"
"1595","Covid Vaccines: The Good, The Bad, The Ugly","1","https://swprs.org/covid-vaccines-the-good-the-bad-the-ugly/","Swiss Policy Research"
"1596","Bundesregierung will Kinder impfen: Blanker Aktivismus ohne Sinn und Zweck oder von sinstren Motiven getrieben?","1","https://sciencefiles.org/2021/05/12/bundesregierung-will-kinder-impfen-blanker-aktivismus-ohne-sinn-und-zweck-oder-von-sinstren-motiven-getrieben/","ScienceFiles"
"1597","Trotz neuer Corona-Mutante: Sterbezahl in der 10. Kalenderwoche um 12 Prozent gesunken","1","https://de.rt.com/inland/114851-trend-trotz-neuer-corona-mutante/","RT DE"
"1598","Drei Urteile - Bundesgericht weist Beschwerden zu Corona-Massnahmen ab","1","https://www.srf.ch/news/schweiz/drei-urteile-bundesgericht-weist-beschwerden-zu-corona-massnahmen-ab","SRF"
"1599","Pandemie schneller vorbei als gedacht? WHO-Experte sagt baldiges Corona-Ende voraus","1","https://www.focus.de/gesundheit/news/schon-in-wenigen-monaten-ist-die-pandemie-schneller-vorbei-als-gedacht-who-experte-sagt-baldiges-ende-voraus_id_13019357.html","Focus Online"
"1600","Künstler widersprechen verordneter Corona-Pandemie-Geschichte","1","https://www.wochenblick.at/kuenstler-widersprechen-verordneter-corona-pandemie-geschichte/","Wochenblick"
"1601","Wissenschaft im Pandemie-Modus: Der seltsame Fall der Swiss National COVID-19 Science Task Force","1","","Re-Check"
"1602","Rund 1000 Menschen in Schaffhausen – und das Tränengas blieb aus","1","https://www.dieostschweiz.ch/artikel/rund-1000-menschen-in-schaffhausen-und-das-traenengas-blieb-aus-DvOjb4G","Die Ostschweiz"
"1603","Die Maskenpflicht wird immer zweifelhafter","1","https://www.achgut.com/artikel/neue_studie_die_maskenpflicht_wird_immer_zweifelhafter","Achgut.com"
"1604","Gibraltar: 100% durchgeimpft - Corona-Inzidenz geht durch die Decke","1","https://report24.news/gibraltar-100-durchgeimpft-corona-inzidenz-geht-durch-die-decke/","Report24"
"1605","GI","2","","GI"
"1606","Strippenzieher Soros & Gates: Skandal um gekaufte Menschenrechts-Richter","1","https://www.wochenblick.at/strippenzieher-soros-gates-skandal-um-gekaufte-menschenrechts-richter/","Wochenblick"
"1607","Salathé, Stadler, Althaus und Co.: Wie die Mitglieder der Corona-Task-Force bei der Vergabe von Forschungsgeldern kräftig abkassieren","1","https://www.weltwoche-daily.ch/beitrag/wie-mitglieder-der-corona-task-force-bei-forschungsgeldern-jetzt-kraeftig-abkassieren/","Weltwoche daily"
"1608","Jugendärzte gegen Corona-Massentests an Schulen: ""Weder gerechtfertigt noch angemessen""","1","https://www.epochtimes.de/politik/deutschland/jugendaerzte-gegen-corona-massentests-an-schulen-weder-gerechtfertigt-noch-angemessen-a3460283.html","Epoch Times"
"1609","Durchsuchungen: Wer sind eigentlich die Uniformierten, die bei Ärzten und Juristen eindringen?","1","https://www.epochtimes.de/meinung/gastkommentar/durchsuchungen-wer-sind-eigentlich-die-uniformierten-die-bei-aerzten-und-juristen-eindringen-a3479031.html","Epoch Times"
"1610","Peter Daszak, der befangene WHO-Ermittler","1","https://www.n-tv.de/panorama/Peter-Daszak-der-befangene-WHO-Ermittler-article22383822.html","ntv"
"1611","Ein Grounding in dünnen Scheibchen","1","https://www.dieostschweiz.ch/artikel/ein-grounding-in-duennen-scheibchen-lDEdllX","Die Ostschweiz"
"1612","Auf hauchdünnem Eis","1","https://www.rubikon.news/artikel/auf-hauchdunnem-eis","Rubikon"
"1613","Journalismus im Pandemie-Modus: «embedded», willfährig und unfähig, zurdemokratischen Debatte beizutragen.","1","","Re-Check"
"1614","Liebe Frau Low, wollen Sie die Beizer endgültig kaputtmachen?","1","https://www.dieostschweiz.ch/artikel/liebe-frau-low-wollen-sie-die-beizer-endgueltig-kaputtmachen-VznkMQQ","Die Ostschweiz"
"1615","Bodo Schiffmann: Dringender Aufruf zum Schutz unserer Kinder","1","https://report24.news/bodo-schiffmann-dringender-aufruf-zum-schutz-unserer-kinder/","Report24"
"1616","Stanford-Studie: Kein Nutzen durch Lockdowns, aber Risiken","1","https://reitschuster.de/post/stanford-studie-kein-nutzen-durch-lockdowns-aber-risiken/","reitschuster"
"1617","Juristisches Gutachten zerzaust die Coronapolitik des Bundesrats","1","https://www.dieostschweiz.ch/artikel/juristisches-gutachten-zerzaust-die-coronapolitik-des-bundesrats-QQPBG6p","Die Ostschweiz"
"1618","Alleinerziehende Mutter klagt an: ""Was Corona mit uns macht...""","1","https://www.wochenblick.at/alleinerziehende-mutter-klagt-an-was-corona-mit-uns-macht/","Wochenblick"
"1619","Ein Nachruf auf das Händeschütteln","1","https://www.dieostschweiz.ch/artikel/ein-nachruf-auf-das-haendeschuetteln-a3gVP7Q","Die Ostschweiz"
"1620","Ärztekammer Hamburg gegen vorschnelle Coronaimpfungen bei Kindern","1","https://www.aerzteblatt.de/nachrichten/123854/Aerztekammer-Hamburg-gegen-vorschnelle-Coronaimpfungen-bei-Kindern","Deutsches Ärzteblatt"
"1621","Maskendrama im Ozean: Corona-Maulkörbe verpesten 450 Jahre die Welt","1","https://www.wochenblick.at/maskendrama-im-ozean-corona-maulkoerbe-verpesten-450-jahre-die-welt/","Wochenblick"
"1622","Die Medikamenten-Tragödie","1","https://www.rubikon.news/artikel/die-medikamenten-tragodie","Rubikon"
"1623","Neue Timeline ""mit oder an impfung gestorben""","1","","Timeline"
"1624","Eine verlorene Kindheit? – Hirnforscher Gerald Hüther warnt: Lockdown schadet Kindern langfristig","1","https://de.rt.com/gesellschaft/112477-verlorene-kindheit-lockdown-schadet-kindern-langfristig/","RT DE"
"1625","Peter Daszak of EcoHealth Alliance","1","","Vincent Racaniello - TWiV 615"
"1626","Coronavirus: Bundesrat zeigt mit Drei-Phasen-Modell das weitere Vorgehen auf","1","https://www.admin.ch/gov/de/start/dokumentation/medienmitteilungen.msg-id-83199.html","Bundesrat"
"1627","Gastkommentar - Die Coronavirus-Infektionszahlen steigen immer weiter an – es ist Zeit für ein Umdenken","1","https://www.tagblatt.ch/schweiz/die-coronavirus-infektionszahlen-steigen-immer-weiter-an-es-ist-zeit-fuer-ein-umdenken-ld.1266226","tagblatt.ch"
"1628","Alain Berset sieht Positivitätsrate kritisch","1","https://www.nau.ch/politik/bundeshaus/alain-berset-sieht-positivitatsrate-kritisch-65884299","Nau"
"1629","Coronavirus: Maskenpflicht im öffentlichen Verkehr, Quarantäne für Einreisende aus Risikogebieten, Aufhebung gewisser Einreisebeschränkungen ab dem 20. Juli","1","https://www.bag.admin.ch/bag/de/home/das-bag/aktuell/medienmitteilungen.msg-id-79711.html","BAG"
"1630","Urteil: Belgien muss Corona-Einschränkungen binnen 30 Tagen aufheben","1","https://www.focus.de/gesundheit/news/news-zur-corona-pandemie-urteil-belgien-muss-corona-einschraenkungen-binnen-30-tagen-aufheben_id_13150097.html","Focus Online"
"1631","WHO: keine Empfehlung zur Impfung Kindern und Jugendlichen unter 18 Jahren","1","https://tkp.at/2021/06/23/who-keine-empfehlung-zur-impfung-kindern-und-jugendlichen-unter-18-jahren/","tp - Science & Technology"
"1632","Schickt niemanden, der nicht ansteckend ist, in Quarantäne!","1","https://www.infosperber.ch/Artikel/Gesundheit/Schickt-niemanden-der-nicht-ansteckend-ist-in-Quarantane","INFOsperber"
"1633","Bizarr: Biontech sucht schwerkranke deutsche Kinder ab 2 Jahren für Dreifach-Impfstudie","1","https://report24.news/bizarr-biontech-sucht-schwerkranke-deutsche-kinder-ab-2-jahren-fuer-dreifach-impfstudie/","Report24"
"1634","Zürich verschärft ""versteckt"" Altersheim-Besuche","1","https://insideparadeplatz.ch/2021/04/10/zuerich-verschaerft-versteckt-altersheim-besuche/","In$ide Paradeplatz"
"1635","Indizien dafür, dass schwere Nebenwirkungen von COVID-19-Impfstoffen vertuscht werden – Höchste Zeit für eine öffentliche Diskussion","1","https://sciencefiles.org/2021/06/30/indizien-dafur-dass-schwere-nebenwirkungen-von-covid-19-impfstoffen-vertuscht-werden-hochste-zeit-fur-eine-offentliche-diskussion/","ScienceFiles"
"1636","Stehen die Impfstoffe im Verdacht Blutgerinnungsstörungen auszulösen?","1","https://corona-blog.net/2021/03/10/stehen-die-impfstoffe-im-verdacht-blutgerinnungsstoerungen-auszuloesen/","corona-blog.net"
"1637","Österreich: Ärztin schlägt nach Nebenwirkungen bei Kinderimpfungen gegen COVID-19 Alarm","1","https://de.rt.com/gesellschaft/119865-osterreich-arztin-schlagt-bei-nebenwirkungen/","RT DE"
"1638","Sechs Corona-Tote im Seniorenheim Emstek: Landkreis Cloppenburg ist gegen Obduktion","1","https://de.rt.com/inland/113748-sechs-corona-tote-im-seniorenheim/","RT DE"
"1639","Ärzte und Apotheker protestieren: Keine Info über Risiken für Corona-Impflinge","1","https://www.wochenblick.at/aerzte-und-apotheker-protestieren-keine-info-ueber-risiken-fuer-corona-impflinge/","Wochenblick"
"1640","Kein Lockdown: Die Schweden haben es raus","1","https://2020news.de/die-schweden-haben-es-raus/","2020 News"
"1641","USA: Krankenpfleger eine Woche nach Impfung positiv auf SARS-CoV-2 getestet","1","https://de.rt.com/nordamerika/111206-usa-krankenbruder-woche-nach-impfung/","RT DE"
"1642","Statistiker holt zur RKI-Schelte aus: Corona-Daten eine einzige Katastrophe","1","https://www.focus.de/gesundheit/news/massive-kritik-an-pandemie-behoerde-statistiker-holt-zur-rki-schelte-aus-corona-daten-eine-einzige-katastrophe_id_12927819.html","Focus Online"
"1643","Eine Woche Corona-Statistik OÖ: 81,8 Jahre Altersschnitt, alle vorerkrankt","1","https://www.wochenblick.at/auswertung-corona-tote-in-oberoesterreich-818-jahre-alt-alle-vorerkrankt/","Wochenblick"
"1644","Dr. Wodarg: Man hat den alten Menschen die letzten Lebensjahre genommen","1","https://report24.news/dr-wodarg-man-hat-den-alten-menschen-die-letzten-lebensjahre-genommen/","Report24"
"1645","Nach Tod von Tansanias Präsident: Wilde Gerüchte über Vergiftung","1","https://www.wochenblick.at/nach-tod-von-tansanias-praesident-wilde-geruechte-ueber-vergiftung/","Wochenblick"
"1646","Der Impfrausch","1","https://www.rubikon.news/artikel/der-impfrausch","Rubikon"
"1647","Dutzende Forscher belegen: Kinder sind keine ""Superspreader""","1","https://www.wochenblick.at/dutzende-forscher-belegen-kinder-sind-keine-superspreader/","Wochenblick"
"1648","Historisches Wissenschaftsversagen","1","https://www.rubikon.news/artikel/historisches-wissenschaftsversagen","Rubikon"
"1649","Hackerangriff offenbart ein Problem mit dem mRNA-Impfstoff","1","https://www.infosperber.ch/gesundheit/public-health/hackerangriff-offenbart-ein-problem-mit-dem-mrna-impfstoff/","INFOsperber"
"1650","Corona-Maßnahmen: Hälfte aller geschlossenen Einzelhändler droht die Pleite","1","https://de.rt.com/inland/113627-halfte-aller-durch-corona-massnahmen/","RT DE"
"1651","Die Zahlenfälscher","1","https://www.rubikon.news/artikel/die-zahlenfalscher","Rubikon"
"1652","Lockern oder verschärfen? Welche Corona-Regeln sind richtig?","1","https://www1.wdr.de/mediathek/video/sendungen/ihre-meinung/video-lockern-oder-verschaerfen-welche-corona-regeln-sind-richtig-100.html","ARD-Mediathek"
"1653","Unabhängig von den ergriffenen Maßnahmen: WHO meldet weltweit deutlich sinkende Corona-Zahlen","1","https://www.epochtimes.de/politik/ausland/unabhaengig-von-den-ergriffenen-massnahmen-who-meldet-weltweit-deutlich-sinkende-corona-zahlen-a3447785.html","Epoch Times"
"1654","Massenimpfung überflüssig: 50% haben Antikörper gegen SARS ohne je erkrankt oder geimpft worden zu sein – polnische Studie","1","https://sciencefiles.org/2021/06/28/massenimpfung-uberflussig-50-haben-antikorper-gegen-sars-ohne-je-erkrankt-oder-geimpft-worden-zu-sein-polnische-studie/","ScienceFiles"
"1655","75-Jährige wäscht Bundesrat die Kappe","1","https://stgallen24.ch/articles/55095-75-jaehrige-waescht-bundesrat-die-kappe","stgallen24"
"1656","Nobelpreisträger warnt: „In jedem Land folgt die Todeskurve der Impfkurve“","1","https://www.wochenblick.at/nobelpreistraeger-warnt-in-jedem-land-folgt-die-todeskurve-der-impfkurve/","Wochenblick"
"1657","Die Kinder und Jugendlichen werden von der Regierung verheizt","1","https://www.wochenblick.at/die-kinder-und-jugendlichen-werden-von-der-regierung-verheizt/","Wochenblick"
"1658","Coronaimpfstoff: Steuerzahler sollen Herstellerrisiken mittragen","1","https://www.aerzteblatt.de/nachrichten/116022/Coronaimpfstoff-Steuerzahler-sollen-Herstellerrisiken-mittragen","Deutsches Ärzteblatt"
"1659","Zivilcourage zeigen – jetzt erst recht","1","https://reitschuster.de/post/zivilcourage-zeigen-jetzt-erst-recht/","reitschuster"
"1660","Immunologen schlagen bei AstraZeneca eine dritte Impfung vor","1","https://www.epochtimes.de/politik/ausland/immunologen-schlagen-bei-astrazeneca-dritte-impfung-mit-anderem-wirkstoff-vor-a3451249.html","Epoch Times"
"1661","Durchsetzung der Corona Maßnahmen erfolgt im Kampf gegen Wissenschaft","1","https://tkp.at/2021/07/21/durchsetzung-der-corona-massnahmen-erfolgt-im-kampf-gegen-wissenschaft/","tp - Science & Technology"
"1662","Corona-Maßnahmen: Wer ist zuständig für Kindeswohl-Anzeigen gegen Schulen?","1","https://www.epochtimes.de/politik/deutschland/corona-massnahmen-wer-ist-zustaendig-fuer-kindeswohl-anzeigen-gegen-schulen-a3530317.html","Epoch Times"
"1663","Ausgeknipst: Sobald es ernst wird, wird die Kultur zum Schweigen gebracht","1","https://www.nzz.ch/feuilleton/ausgeknipst-solange-die-kultur-der-erbauung-und-der-wertschoepfung-dient-darf-sie-spielen-sobald-es-ernst-wird-hat-sie-zu-schweigen-ld.1584227","NZZ"
"1664","Gefährliche Bestandteile in den Antigen Schnelltests?","1","https://tkp.at/2021/03/25/gefaehrliche-bestandteile-in-den-antigen-schnelltests/","tp - Science & Technology"
"1665","Merkel und die „Impfdrohung“ an die Kinder","1","https://www.nachdenkseiten.de/?p=71998","NachDenkSeiten"
"1666","Auswärtiges Amt warnt: „Katastrophennotstand“ beim Impf-Vizeweltmeister Chile trotz weitgehender „Durchimpfung“","1","https://unser-mitteleuropa.com/auswaertiges-amt-warnt-katastrophennotstand-beim-impf-vizeweltmeister-chile-trotz-weitgehender-durchimpfung/","Unser Mitteleuropa"
"1667","Schwarzbuch Corona – eine Zwischenbilanz der vermeidbaren Schäden und tolerierten Opfer","1","https://www.nachdenkseiten.de/?p=73752","NachDenkSeiten"
"1668","Herzstillstand nach Impfung – und das Schweigen aller Beteiligten","1","https://reitschuster.de/post/herzstillstand-nach-impfung-und-das-schweigen-aller-beteiligten/","reitschuster"
"1669","„Eine Impfung schützt Mutter und Kind“ - die Daten zeigen das Gegenteil","1","https://corona-blog.net/2021/05/05/eine-impfung-schuetzt-mutter-und-kind-die-daten-zeigen-das-gegenteil/","corona-blog.net"
"1670","Europarat-Resolution: Corona-Impfzwang ist rechtswidrig","1","https://www.wochenblick.at/europarat-resolution-corona-impfzwang-ist-rechtswidrig/","Wochenblick"
"1671","Ein Jahr Corona-Ausnahmezustand: So verloren wir unsere Demokratie","1","https://www.wochenblick.at/ein-jahr-corona-ausnahmezustand-so-verloren-wir-unsere-demokratie/","Wochenblick"
"1672","BMI: Sprachprüfer verfasste zentrale Teile eines Corona-Strategiepapiers","1","https://www.welt.de/politik/deutschland/article226755565/BMI-Sprachpruefer-verfasste-zentrale-Teile-eines-Corona-Strategiepapiers.html","Die Welt"
"1673","Grundrechte für Geimpfte: Angela Merkels eklatante Bildungslücken","1","https://www.welt.de/debatte/kommentare/plus230872279/Grundrechte-fuer-Geimpfte-Angela-Merkels-eklatante-Bildungsluecken.html","Die Welt"
"1674","Long Covid – Die Mär vom angeblich neuen Syndrom","1","https://www.wochenblick.at/long-covid-die-maer-vom-angeblich-neuen-syndrom/","Wochenblick"
"1675","Welche Solidarität ist denn gemeint?","1","https://www.dieostschweiz.ch/artikel/welche-solidaritaet-ist-denn-gemeint-mmAm5Jm","Die Ostschweiz"
"1676","32 Jahre alt, geimpft, gestorben – ist AstraZeneca schuld?","1","https://www.welt.de/politik/deutschland/plus229668113/32-Jahre-alt-geimpft-gestorben-war-AstraZeneca-schuld.html","Die Welt"
"1677","BioNtech Impfstoff BNT162, eine molekulare Plattform zur Genmanipulation?","1","","Youtube"
"1678","„Verfassungsgericht tut nichts in der schlimmsten Krise der Bundesrepublik“ – Anwälte protestieren","1","https://www.epochtimes.de/society/verfassungsgericht-tut-nichts-in-der-schlimmsten-krise-der-bundesrepublik-anwaelte-protestieren-a3536845.html","Epoch Times"
"1679","Geringere Todesrate durch höhere Immunisierung in Schweden?","1","https://reitschuster.de/post/geringere-todesrate-durch-hoehere-immunisierung-in-schweden/","reitschuster"
"1680","Die unerwünschten Fakten","1","https://www.rubikon.news/artikel/die-unerwunschten-fakten","Rubikon"
"1681","Astrazeneca-Impfungen für alle unter 60 ausgesetzt","1","https://reitschuster.de/post/astrazeneca-impfungen-fuer-alle-unter-60-ausgesetzt/","reitschuster"
"1682","Wie das Hirn gewaschen wird","1","https://www.dieostschweiz.ch/artikel/wie-das-hirn-gewaschen-wird-NYQJAyQ","Die Ostschweiz"
"1683","So sicher ist Immunität gegen Virus Varianten nach Infektion oder Impfung","1","https://tkp.at/2021/06/22/so-sicher-ist-immunitaet-gegen-virus-varianten-nach-infektion-oder-impfung/","tp - Science & Technology"
"1684","Corona-Lügenwelt: Leopoldina und Max-Planck-Gesellschaft unterdrücken missliebige wissenschaftliche Ergebnisse","1","https://sciencefiles.org/2021/06/06/corona-lugenwelt-leopoldina-und-max-planck-gesellschaft-unterdrucken-missliebige-wissenschaftliche-ergebnisse/","ScienceFiles"
"1685","Nach der Corona-Impfung sterben die Niederländer in Scharen","1","https://uncutnews.ch/nach-der-corona-impfung-sterben-die-niederlaender-in-scharen/","Uncut-News"
"1686","Tabula Rasa: Der große Reset - Robert Stein","1","","Youtube"
"1687","Altdorf ist überall: Dieser Sonntag ist der Innerschweiz gewidmet","1","https://www.dieostschweiz.ch/artikel/altdorf-ist-ueberall-dieser-sonntag-ist-der-innerschweiz-gewidmet-BmL9BnO","Die Ostschweiz"
"1688","Diagnostic detection of Wuhan coronavirus 2019 by real-time RT-PCR","1","https://www.who.int/docs/default-source/coronaviruse/wuhan-virus-assay-v1991527e5122341d99287a1b17c111902.pdf?sfvrsn=d381fc88_2","World Health Organization"
"1689","""Kindeswohlgefährdung"" durch Corona-Politik?","1","https://www.reitschuster.de/post/kindeswohlgefaehrung-durch-corona-massnahmen/","reitschuster"
"1690","Public-Private Cooperation for Pandemic Preparedness and Response","1","https://www.centerforhealthsecurity.org/news/center-news/2020/2020-01-17-Event201-recommendations.html","Johns Hopkins Center for Health Security"
