from,to,title,group,value
8,2377,RT DE,RT DE,2
11,2377,RT DE,2020,2
121,2378,Unser Mitteleuropa,Unser Mitteleuropa,2
3,2378,Unser Mitteleuropa,2021,2
2380,2379,Servus TV,Servus TV,2
3,2379,Servus TV,2021,2
2,2381,ScienceFiles,ScienceFiles,2
3,2381,ScienceFiles,2021,2
92,2382,Focus Online,Focus Online,2
3,2382,Focus Online,2021,2
109,2383,Berliner Zeitung,Berliner Zeitung,2
3,2383,Berliner Zeitung,2021,2
43,2384,medinside.ch,medinside.ch,2
3,2384,medinside.ch,2021,2
72,2385,Die Welt,Die Welt,2
3,2385,Die Welt,2021,2
8,2386,RT DE,RT DE,2
3,2386,RT DE,2021,2
30,2387,NachDenkSeiten,NachDenkSeiten,2
3,2387,NachDenkSeiten,2021,2
2389,2388,Universität Witten Herdecke,Universität Witten Herdecke,2
3,2388,Universität Witten Herdecke,2021,2
268,2390,SRF,SRF,2
11,2390,SRF,2020,2
8,2391,RT DE,RT DE,2
11,2391,RT DE,2020,2
8,2392,RT DE,RT DE,2
3,2392,RT DE,2021,2
37,2393,Corona Transition,Corona Transition,2
3,2393,Corona Transition,2021,2
16,2394,Rubikon,Rubikon,2
11,2394,Rubikon,2020,2
92,2395,Focus Online,Focus Online,2
3,2395,Focus Online,2021,2
41,2396,Report24,Report24,2
3,2396,Report24,2021,2
16,2397,Rubikon,Rubikon,2
11,2397,Rubikon,2020,2
8,2398,RT DE,RT DE,2
3,2398,RT DE,2021,2
99,2399,Telepolis,Telepolis,2
11,2399,Telepolis,2020,2
840,2400,The New York Times,The New York Times,2
11,2400,The New York Times,2020,2
306,2401,The Pirbright Institute,The Pirbright Institute,2
11,2401,The Pirbright Institute,2020,2
27,2402,Die Ostschweiz,Die Ostschweiz,2
11,2402,Die Ostschweiz,2020,2
82,2403,In$ide Paradeplatz,In$ide Paradeplatz,2
307,2403,In$ide Paradeplatz,2019,2
19,2404,Epoch Times,Epoch Times,2
3,2404,Epoch Times,2021,2
109,2405,Berliner Zeitung,Berliner Zeitung,2
3,2405,Berliner Zeitung,2021,2
46,2406,NZZ,NZZ,2
11,2406,NZZ,2020,2
27,2407,Die Ostschweiz,Die Ostschweiz,2
3,2407,Die Ostschweiz,2021,2
84,2408,2020 News,2020 News,2
3,2408,2020 News,2021,2
1955,2409,Nature Medicine,Nature Medicine,2
11,2409,Nature Medicine,2020,2
6,2410,tp - Science & Technology,tp - Science & Technology,2
3,2410,tp - Science & Technology,2021,2
16,2411,Rubikon,Rubikon,2
3,2411,Rubikon,2021,2
72,2412,Die Welt,Die Welt,2
3,2412,Die Welt,2021,2
145,2413,Nordkurier,Nordkurier,2
3,2413,Nordkurier,2021,2
8,2414,RT DE,RT DE,2
3,2414,RT DE,2021,2
49,2415,reitschuster,reitschuster,2
3,2415,reitschuster,2021,2
94,2416,substack.com,substack.com,2
3,2416,substack.com,2021,2
37,2417,Corona Transition,Corona Transition,2
3,2417,Corona Transition,2021,2
6,2418,tp - Science & Technology,tp - Science & Technology,2
3,2418,tp - Science & Technology,2021,2
402,2419,RND,RND,2
3,2419,RND,2021,2
2,2420,ScienceFiles,ScienceFiles,2
3,2420,ScienceFiles,2021,2
41,2421,Report24,Report24,2
3,2421,Report24,2021,2
131,2422,linth24,linth24,2
3,2422,linth24,2021,2
80,2423,INFOsperber,INFOsperber,2
3,2423,INFOsperber,2021,2
13,2424,Achgut.com,Achgut.com,2
3,2424,Achgut.com,2021,2
121,2425,Unser Mitteleuropa,Unser Mitteleuropa,2
3,2425,Unser Mitteleuropa,2021,2
39,2426,multipolar,multipolar,2
11,2426,multipolar,2020,2
294,2427,mdr,mdr,2
3,2427,mdr,2021,2
8,2428,RT DE,RT DE,2
11,2428,RT DE,2020,2
16,2429,Rubikon,Rubikon,2
11,2429,Rubikon,2020,2
10,2430,Wochenblick,Wochenblick,2
3,2430,Wochenblick,2021,2
19,2431,Epoch Times,Epoch Times,2
3,2431,Epoch Times,2021,2
10,2432,Wochenblick,Wochenblick,2
3,2432,Wochenblick,2021,2
10,2433,Wochenblick,Wochenblick,2
3,2433,Wochenblick,2021,2
30,2434,NachDenkSeiten,NachDenkSeiten,2
3,2434,NachDenkSeiten,2021,2
2436,2435,Brighteon,Brighteon,2
11,2435,Brighteon,2020,2
19,2437,Epoch Times,Epoch Times,2
3,2437,Epoch Times,2021,2
10,2438,Wochenblick,Wochenblick,2
3,2438,Wochenblick,2021,2
41,2439,Report24,Report24,2
3,2439,Report24,2021,2
49,2440,reitschuster,reitschuster,2
3,2440,reitschuster,2021,2
19,2441,Epoch Times,Epoch Times,2
3,2441,Epoch Times,2021,2
84,2442,2020 News,2020 News,2
3,2442,2020 News,2021,2
6,2443,tp - Science & Technology,tp - Science & Technology,2
3,2443,tp - Science & Technology,2021,2
2,2444,ScienceFiles,ScienceFiles,2
3,2444,ScienceFiles,2021,2
512,2445,ntv,ntv,2
3,2445,ntv,2021,2
80,2446,INFOsperber,INFOsperber,2
3,2446,INFOsperber,2021,2
10,2447,Wochenblick,Wochenblick,2
11,2447,Wochenblick,2020,2
37,2448,Corona Transition,Corona Transition,2
3,2448,Corona Transition,2021,2
43,2449,medinside.ch,medinside.ch,2
3,2449,medinside.ch,2021,2
183,2450,corona-blog.net,corona-blog.net,2
3,2450,corona-blog.net,2021,2
2452,2451,Global Preparedness Monitoring Board,Global Preparedness Monitoring Board,2
307,2451,Global Preparedness Monitoring Board,2019,2
10,2453,Wochenblick,Wochenblick,2
11,2453,Wochenblick,2020,2
6,2454,tp - Science & Technology,tp - Science & Technology,2
3,2454,tp - Science & Technology,2021,2
8,2455,RT DE,RT DE,2
3,2455,RT DE,2021,2
27,2456,Die Ostschweiz,Die Ostschweiz,2
3,2456,Die Ostschweiz,2021,2
37,2457,Corona Transition,Corona Transition,2
3,2457,Corona Transition,2021,2
1843,2458,Event,Event,2
11,2458,Event,2020,2
2,2459,ScienceFiles,ScienceFiles,2
3,2459,ScienceFiles,2021,2
8,2460,RT DE,RT DE,2
3,2460,RT DE,2021,2
80,2461,INFOsperber,INFOsperber,2
3,2461,INFOsperber,2021,2
10,2462,Wochenblick,Wochenblick,2
3,2462,Wochenblick,2021,2
2,2463,ScienceFiles,ScienceFiles,2
3,2463,ScienceFiles,2021,2
19,2464,Epoch Times,Epoch Times,2
3,2464,Epoch Times,2021,2
19,2465,Epoch Times,Epoch Times,2
3,2465,Epoch Times,2021,2
6,2466,tp - Science & Technology,tp - Science & Technology,2
3,2466,tp - Science & Technology,2021,2
10,2467,Wochenblick,Wochenblick,2
3,2467,Wochenblick,2021,2
49,2468,reitschuster,reitschuster,2
3,2468,reitschuster,2021,2
39,2469,multipolar,multipolar,2
3,2469,multipolar,2021,2
402,2470,RND,RND,2
3,2470,RND,2021,2
6,2471,tp - Science & Technology,tp - Science & Technology,2
3,2471,tp - Science & Technology,2021,2
49,2472,reitschuster,reitschuster,2
3,2472,reitschuster,2021,2
131,2473,linth24,linth24,2
3,2473,linth24,2021,2
84,2474,2020 News,2020 News,2
3,2474,2020 News,2021,2
41,2475,Report24,Report24,2
3,2475,Report24,2021,2
72,2476,Die Welt,Die Welt,2
3,2476,Die Welt,2021,2
6,2477,tp - Science & Technology,tp - Science & Technology,2
3,2477,tp - Science & Technology,2021,2
19,2478,Epoch Times,Epoch Times,2
3,2478,Epoch Times,2021,2
84,2479,2020 News,2020 News,2
3,2479,2020 News,2021,2
6,2480,tp - Science & Technology,tp - Science & Technology,2
3,2480,tp - Science & Technology,2021,2
1712,2481,Re-Check,Re-Check,2
11,2481,Re-Check,2020,2
8,2482,RT DE,RT DE,2
3,2482,RT DE,2021,2
16,2483,Rubikon,Rubikon,2
3,2483,Rubikon,2021,2
497,2484,World Health Organization,World Health Organization,2
11,2484,World Health Organization,2020,2
6,2485,tp - Science & Technology,tp - Science & Technology,2
3,2485,tp - Science & Technology,2021,2
84,2486,2020 News,2020 News,2
11,2486,2020 News,2020,2
6,2487,tp - Science & Technology,tp - Science & Technology,2
3,2487,tp - Science & Technology,2021,2
49,2488,reitschuster,reitschuster,2
3,2488,reitschuster,2021,2
99,2489,Telepolis,Telepolis,2
11,2489,Telepolis,2020,2
27,2490,Die Ostschweiz,Die Ostschweiz,2
11,2490,Die Ostschweiz,2020,2
131,2491,linth24,linth24,2
11,2491,linth24,2020,2
37,2492,Corona Transition,Corona Transition,2
3,2492,Corona Transition,2021,2
6,2493,tp - Science & Technology,tp - Science & Technology,2
3,2493,tp - Science & Technology,2021,2
46,2494,NZZ,NZZ,2
3,2494,NZZ,2021,2
92,2495,Focus Online,Focus Online,2
3,2495,Focus Online,2021,2
19,2496,Epoch Times,Epoch Times,2
3,2496,Epoch Times,2021,2
10,2497,Wochenblick,Wochenblick,2
3,2497,Wochenblick,2021,2
817,2498,BAG,BAG,2
3,2498,BAG,2021,2
10,2499,Wochenblick,Wochenblick,2
11,2499,Wochenblick,2020,2
133,2500,Deutsche Apotheker Zeitung,Deutsche Apotheker Zeitung,2
11,2500,Deutsche Apotheker Zeitung,2020,2
1596,2501,Johns Hopkins Center for Health Security,Johns Hopkins Center for Health Security,2
11,2501,Johns Hopkins Center for Health Security,2020,2
19,2502,Epoch Times,Epoch Times,2
3,2502,Epoch Times,2021,2
10,2503,Wochenblick,Wochenblick,2
11,2503,Wochenblick,2020,2
37,2504,Corona Transition,Corona Transition,2
11,2504,Corona Transition,2020,2
10,2505,Wochenblick,Wochenblick,2
3,2505,Wochenblick,2021,2
1985,2506,Eurosurveillance,Eurosurveillance,2
11,2506,Eurosurveillance,2020,2
159,2507,Weltwoche daily,Weltwoche daily,2
3,2507,Weltwoche daily,2021,2
159,2508,Weltwoche daily,Weltwoche daily,2
3,2508,Weltwoche daily,2021,2
49,2509,reitschuster,reitschuster,2
3,2509,reitschuster,2021,2
145,2510,Nordkurier,Nordkurier,2
3,2510,Nordkurier,2021,2
6,2511,tp - Science & Technology,tp - Science & Technology,2
3,2511,tp - Science & Technology,2021,2
2,2512,ScienceFiles,ScienceFiles,2
11,2512,ScienceFiles,2020,2
8,2513,RT DE,RT DE,2
3,2513,RT DE,2021,2
8,2514,RT DE,RT DE,2
3,2514,RT DE,2021,2
27,2515,Die Ostschweiz,Die Ostschweiz,2
3,2515,Die Ostschweiz,2021,2
49,2516,reitschuster,reitschuster,2
3,2516,reitschuster,2021,2
6,2517,tp - Science & Technology,tp - Science & Technology,2
3,2517,tp - Science & Technology,2021,2
72,2518,Die Welt,Die Welt,2
11,2518,Die Welt,2020,2
41,2519,Report24,Report24,2
3,2519,Report24,2021,2
37,2520,Corona Transition,Corona Transition,2
3,2520,Corona Transition,2021,2
10,2521,Wochenblick,Wochenblick,2
11,2521,Wochenblick,2020,2
82,2522,In$ide Paradeplatz,In$ide Paradeplatz,2
3,2522,In$ide Paradeplatz,2021,2
27,2523,Die Ostschweiz,Die Ostschweiz,2
3,2523,Die Ostschweiz,2021,2
131,2524,linth24,linth24,2
11,2524,linth24,2020,2
6,2525,tp - Science & Technology,tp - Science & Technology,2
3,2525,tp - Science & Technology,2021,2
80,2526,INFOsperber,INFOsperber,2
3,2526,INFOsperber,2021,2
49,2527,reitschuster,reitschuster,2
3,2527,reitschuster,2021,2
10,2528,Wochenblick,Wochenblick,2
3,2528,Wochenblick,2021,2
23,2529,Tagesanzeiger,Tagesanzeiger,2
11,2529,Tagesanzeiger,2020,2
131,2530,linth24,linth24,2
3,2530,linth24,2021,2
49,2531,reitschuster,reitschuster,2
3,2531,reitschuster,2021,2
121,2532,Unser Mitteleuropa,Unser Mitteleuropa,2
3,2532,Unser Mitteleuropa,2021,2
10,2533,Wochenblick,Wochenblick,2
3,2533,Wochenblick,2021,2
286,2534,Swissmedic,Swissmedic,2
3,2534,Swissmedic,2021,2
39,2535,multipolar,multipolar,2
11,2535,multipolar,2020,2
10,2536,Wochenblick,Wochenblick,2
3,2536,Wochenblick,2021,2
16,2537,Rubikon,Rubikon,2
11,2537,Rubikon,2020,2
72,2538,Die Welt,Die Welt,2
11,2538,Die Welt,2020,2
10,2539,Wochenblick,Wochenblick,2
3,2539,Wochenblick,2021,2
49,2540,reitschuster,reitschuster,2
3,2540,reitschuster,2021,2
19,2541,Epoch Times,Epoch Times,2
3,2541,Epoch Times,2021,2
92,2542,Focus Online,Focus Online,2
3,2542,Focus Online,2021,2
109,2543,Berliner Zeitung,Berliner Zeitung,2
11,2543,Berliner Zeitung,2020,2
8,2544,RT DE,RT DE,2
3,2544,RT DE,2021,2
94,2545,substack.com,substack.com,2
3,2545,substack.com,2021,2
41,2546,Report24,Report24,2
3,2546,Report24,2021,2
10,2547,Wochenblick,Wochenblick,2
3,2547,Wochenblick,2021,2
37,2548,Corona Transition,Corona Transition,2
3,2548,Corona Transition,2021,2
37,2549,Corona Transition,Corona Transition,2
3,2549,Corona Transition,2021,2
46,2550,NZZ,NZZ,2
11,2550,NZZ,2020,2
99,2551,Telepolis,Telepolis,2
11,2551,Telepolis,2020,2
2553,2552,FPÖ TV,FPÖ TV,2
11,2552,FPÖ TV,2020,2
10,2554,Wochenblick,Wochenblick,2
3,2554,Wochenblick,2021,2
37,2555,Corona Transition,Corona Transition,2
3,2555,Corona Transition,2021,2
19,2556,Epoch Times,Epoch Times,2
3,2556,Epoch Times,2021,2
72,2557,Die Welt,Die Welt,2
3,2557,Die Welt,2021,2
37,2558,Corona Transition,Corona Transition,2
3,2558,Corona Transition,2021,2
37,2559,Corona Transition,Corona Transition,2
3,2559,Corona Transition,2021,2
1145,2560,Ereignis,Ereignis,2
307,2560,Ereignis,2019,2
288,2561,Deutsches Ärzteblatt,Deutsches Ärzteblatt,2
11,2561,Deutsches Ärzteblatt,2020,2
109,2562,Berliner Zeitung,Berliner Zeitung,2
3,2562,Berliner Zeitung,2021,2
8,2563,RT DE,RT DE,2
3,2563,RT DE,2021,2
37,2564,Corona Transition,Corona Transition,2
3,2564,Corona Transition,2021,2
49,2565,reitschuster,reitschuster,2
3,2565,reitschuster,2021,2
46,2566,NZZ,NZZ,2
3,2566,NZZ,2021,2
41,2567,Report24,Report24,2
3,2567,Report24,2021,2
27,2568,Die Ostschweiz,Die Ostschweiz,2
3,2568,Die Ostschweiz,2021,2
99,2569,Telepolis,Telepolis,2
3,2569,Telepolis,2021,2
2,2570,ScienceFiles,ScienceFiles,2
3,2570,ScienceFiles,2021,2
10,2571,Wochenblick,Wochenblick,2
3,2571,Wochenblick,2021,2
6,2572,tp - Science & Technology,tp - Science & Technology,2
3,2572,tp - Science & Technology,2021,2
99,2573,Telepolis,Telepolis,2
11,2573,Telepolis,2020,2
10,2574,Wochenblick,Wochenblick,2
3,2574,Wochenblick,2021,2
27,2575,Die Ostschweiz,Die Ostschweiz,2
3,2575,Die Ostschweiz,2021,2
37,2576,Corona Transition,Corona Transition,2
3,2576,Corona Transition,2021,2
37,2577,Corona Transition,Corona Transition,2
3,2577,Corona Transition,2021,2
16,2578,Rubikon,Rubikon,2
3,2578,Rubikon,2021,2
72,2579,Die Welt,Die Welt,2
3,2579,Die Welt,2021,2
8,2580,RT DE,RT DE,2
3,2580,RT DE,2021,2
286,2581,Swissmedic,Swissmedic,2
11,2581,Swissmedic,2020,2
183,2582,corona-blog.net,corona-blog.net,2
3,2582,corona-blog.net,2021,2
49,2583,reitschuster,reitschuster,2
3,2583,reitschuster,2021,2
8,2584,RT DE,RT DE,2
3,2584,RT DE,2021,2
131,2585,linth24,linth24,2
3,2585,linth24,2021,2
37,2586,Corona Transition,Corona Transition,2
3,2586,Corona Transition,2021,2
49,2587,reitschuster,reitschuster,2
3,2587,reitschuster,2021,2
39,2588,multipolar,multipolar,2
3,2588,multipolar,2021,2
27,2589,Die Ostschweiz,Die Ostschweiz,2
3,2589,Die Ostschweiz,2021,2
268,2590,SRF,SRF,2
3,2590,SRF,2021,2
19,2591,Epoch Times,Epoch Times,2
3,2591,Epoch Times,2021,2
80,2592,INFOsperber,INFOsperber,2
3,2592,INFOsperber,2021,2
27,2593,Die Ostschweiz,Die Ostschweiz,2
3,2593,Die Ostschweiz,2021,2
288,2594,Deutsches Ärzteblatt,Deutsches Ärzteblatt,2
3,2594,Deutsches Ärzteblatt,2021,2
131,2595,linth24,linth24,2
3,2595,linth24,2021,2
109,2596,Berliner Zeitung,Berliner Zeitung,2
11,2596,Berliner Zeitung,2020,2
8,2597,RT DE,RT DE,2
3,2597,RT DE,2021,2
663,2598,Beobachter,Beobachter,2
3,2598,Beobachter,2021,2
80,2599,INFOsperber,INFOsperber,2
11,2599,INFOsperber,2020,2
8,2600,RT DE,RT DE,2
3,2600,RT DE,2021,2
8,2601,RT DE,RT DE,2
3,2601,RT DE,2021,2
8,2602,RT DE,RT DE,2
3,2602,RT DE,2021,2
27,2603,Die Ostschweiz,Die Ostschweiz,2
11,2603,Die Ostschweiz,2020,2
400,2604,World Economic Forum,World Economic Forum,2
307,2604,World Economic Forum,2019,2
131,2605,linth24,linth24,2
3,2605,linth24,2021,2
19,2606,Epoch Times,Epoch Times,2
3,2606,Epoch Times,2021,2
6,2607,tp - Science & Technology,tp - Science & Technology,2
3,2607,tp - Science & Technology,2021,2
27,2608,Die Ostschweiz,Die Ostschweiz,2
3,2608,Die Ostschweiz,2021,2
72,2609,Die Welt,Die Welt,2
3,2609,Die Welt,2021,2
10,2610,Wochenblick,Wochenblick,2
3,2610,Wochenblick,2021,2
350,2611,kenFM,kenFM,2
3,2611,kenFM,2021,2
512,2612,ntv,ntv,2
3,2612,ntv,2021,2
19,2613,Epoch Times,Epoch Times,2
11,2613,Epoch Times,2020,2
49,2614,reitschuster,reitschuster,2
3,2614,reitschuster,2021,2
19,2615,Epoch Times,Epoch Times,2
11,2615,Epoch Times,2020,2
10,2616,Wochenblick,Wochenblick,2
3,2616,Wochenblick,2021,2
10,2617,Wochenblick,Wochenblick,2
3,2617,Wochenblick,2021,2
8,2618,RT DE,RT DE,2
3,2618,RT DE,2021,2
6,2619,tp - Science & Technology,tp - Science & Technology,2
3,2619,tp - Science & Technology,2021,2
8,2620,RT DE,RT DE,2
3,2620,RT DE,2021,2
183,2621,corona-blog.net,corona-blog.net,2
3,2621,corona-blog.net,2021,2
8,2622,RT DE,RT DE,2
3,2622,RT DE,2021,2
23,2623,Tagesanzeiger,Tagesanzeiger,2
11,2623,Tagesanzeiger,2020,2
8,2624,RT DE,RT DE,2
3,2624,RT DE,2021,2
8,2625,RT DE,RT DE,2
3,2625,RT DE,2021,2
512,2626,ntv,ntv,2
3,2626,ntv,2021,2
72,2627,Die Welt,Die Welt,2
11,2627,Die Welt,2020,2
288,2628,Deutsches Ärzteblatt,Deutsches Ärzteblatt,2
11,2628,Deutsches Ärzteblatt,2020,2
49,2629,reitschuster,reitschuster,2
3,2629,reitschuster,2021,2
6,2630,tp - Science & Technology,tp - Science & Technology,2
3,2630,tp - Science & Technology,2021,2
1693,2631,New England Journal of Medicine,New England Journal of Medicine,2
11,2631,New England Journal of Medicine,2020,2
80,2632,INFOsperber,INFOsperber,2
3,2632,INFOsperber,2021,2
1323,2633,BioNTech,BioNTech,2
307,2633,BioNTech,2019,2
82,2634,In$ide Paradeplatz,In$ide Paradeplatz,2
3,2634,In$ide Paradeplatz,2021,2
121,2635,Unser Mitteleuropa,Unser Mitteleuropa,2
3,2635,Unser Mitteleuropa,2021,2
1441,2636,KenFM,KenFM,2
11,2636,KenFM,2020,2
817,2637,BAG,BAG,2
11,2637,BAG,2020,2
8,2638,RT DE,RT DE,2
3,2638,RT DE,2021,2
10,2639,Wochenblick,Wochenblick,2
3,2639,Wochenblick,2021,2
995,2640,Bundesrat,Bundesrat,2
11,2640,Bundesrat,2020,2
183,2641,corona-blog.net,corona-blog.net,2
3,2641,corona-blog.net,2021,2
82,2642,In$ide Paradeplatz,In$ide Paradeplatz,2
3,2642,In$ide Paradeplatz,2021,2
19,2643,Epoch Times,Epoch Times,2
3,2643,Epoch Times,2021,2
41,2644,Report24,Report24,2
3,2644,Report24,2021,2
27,2645,Die Ostschweiz,Die Ostschweiz,2
11,2645,Die Ostschweiz,2020,2
19,2646,Epoch Times,Epoch Times,2
11,2646,Epoch Times,2020,2
10,2647,Wochenblick,Wochenblick,2
3,2647,Wochenblick,2021,2
10,2648,Wochenblick,Wochenblick,2
3,2648,Wochenblick,2021,2
6,2649,tp - Science & Technology,tp - Science & Technology,2
3,2649,tp - Science & Technology,2021,2
8,2650,RT DE,RT DE,2
3,2650,RT DE,2021,2
6,2651,tp - Science & Technology,tp - Science & Technology,2
3,2651,tp - Science & Technology,2021,2
420,2652,ZDF,ZDF,2
3,2652,ZDF,2021,2
27,2653,Die Ostschweiz,Die Ostschweiz,2
3,2653,Die Ostschweiz,2021,2
121,2654,Unser Mitteleuropa,Unser Mitteleuropa,2
3,2654,Unser Mitteleuropa,2021,2
2,2655,ScienceFiles,ScienceFiles,2
3,2655,ScienceFiles,2021,2
397,2656,Weltwoche,Weltwoche,2
3,2656,Weltwoche,2021,2
995,2657,Bundesrat,Bundesrat,2
3,2657,Bundesrat,2021,2
99,2658,Telepolis,Telepolis,2
11,2658,Telepolis,2020,2
92,2659,Focus Online,Focus Online,2
3,2659,Focus Online,2021,2
6,2660,tp - Science & Technology,tp - Science & Technology,2
3,2660,tp - Science & Technology,2021,2
849,2661,SNA,SNA,2
3,2661,SNA,2021,2
10,2662,Wochenblick,Wochenblick,2
3,2662,Wochenblick,2021,2
104,2663,Youtube,Youtube,2
11,2663,Youtube,2020,2
92,2664,Focus Online,Focus Online,2
3,2664,Focus Online,2021,2
84,2665,2020 News,2020 News,2
3,2665,2020 News,2021,2
30,2666,NachDenkSeiten,NachDenkSeiten,2
3,2666,NachDenkSeiten,2021,2
183,2667,corona-blog.net,corona-blog.net,2
3,2667,corona-blog.net,2021,2
590,2668,Unzensuriert,Unzensuriert,2
11,2668,Unzensuriert,2020,2
41,2669,Report24,Report24,2
3,2669,Report24,2021,2
37,2670,Corona Transition,Corona Transition,2
11,2670,Corona Transition,2020,2
947,2671,Frankfurter Rundschau,Frankfurter Rundschau,2
3,2671,Frankfurter Rundschau,2021,2
159,2672,Weltwoche daily,Weltwoche daily,2
3,2672,Weltwoche daily,2021,2
78,2673,Ktipp,Ktipp,2
3,2673,Ktipp,2021,2
1065,2674,Prof. Harald Walach,Prof. Harald Walach,2
3,2674,Prof. Harald Walach,2021,2
37,2675,Corona Transition,Corona Transition,2
11,2675,Corona Transition,2020,2
131,2676,linth24,linth24,2
3,2676,linth24,2021,2
2678,2677,Schweizer Monat,Schweizer Monat,2
11,2677,Schweizer Monat,2020,2
6,2679,tp - Science & Technology,tp - Science & Technology,2
11,2679,tp - Science & Technology,2020,2
30,2680,NachDenkSeiten,NachDenkSeiten,2
11,2680,NachDenkSeiten,2020,2
37,2681,Corona Transition,Corona Transition,2
3,2681,Corona Transition,2021,2
8,2682,RT DE,RT DE,2
11,2682,RT DE,2020,2
109,2683,Berliner Zeitung,Berliner Zeitung,2
3,2683,Berliner Zeitung,2021,2
80,2684,INFOsperber,INFOsperber,2
3,2684,INFOsperber,2021,2
183,2685,corona-blog.net,corona-blog.net,2
3,2685,corona-blog.net,2021,2
92,2686,Focus Online,Focus Online,2
11,2686,Focus Online,2020,2
27,2687,Die Ostschweiz,Die Ostschweiz,2
3,2687,Die Ostschweiz,2021,2
6,2688,tp - Science & Technology,tp - Science & Technology,2
3,2688,tp - Science & Technology,2021,2
420,2689,ZDF,ZDF,2
11,2689,ZDF,2020,2
41,2690,Report24,Report24,2
3,2690,Report24,2021,2
104,2691,Youtube,Youtube,2
11,2691,Youtube,2020,2
49,2692,reitschuster,reitschuster,2
3,2692,reitschuster,2021,2
49,2693,reitschuster,reitschuster,2
3,2693,reitschuster,2021,2
306,2694,The Pirbright Institute,The Pirbright Institute,2
307,2694,The Pirbright Institute,2019,2
10,2695,Wochenblick,Wochenblick,2
3,2695,Wochenblick,2021,2
19,2696,Epoch Times,Epoch Times,2
3,2696,Epoch Times,2021,2
183,2697,corona-blog.net,corona-blog.net,2
3,2697,corona-blog.net,2021,2
253,2698,Swiss Policy Research,Swiss Policy Research,2
3,2698,Swiss Policy Research,2021,2
468,2699,aargau-zuerich.ch,aargau-zuerich.ch,2
3,2699,aargau-zuerich.ch,2021,2
817,2700,BAG,BAG,2
11,2700,BAG,2020,2
10,2701,Wochenblick,Wochenblick,2
3,2701,Wochenblick,2021,2
49,2702,reitschuster,reitschuster,2
3,2702,reitschuster,2021,2
19,2703,Epoch Times,Epoch Times,2
3,2703,Epoch Times,2021,2
23,2704,Tagesanzeiger,Tagesanzeiger,2
3,2704,Tagesanzeiger,2021,2
94,2705,substack.com,substack.com,2
3,2705,substack.com,2021,2
109,2706,Berliner Zeitung,Berliner Zeitung,2
3,2706,Berliner Zeitung,2021,2
1136,2707,comm4u,comm4u,2
11,2707,comm4u,2020,2
2,2708,ScienceFiles,ScienceFiles,2
3,2708,ScienceFiles,2021,2
49,2709,reitschuster,reitschuster,2
3,2709,reitschuster,2021,2
99,2710,Telepolis,Telepolis,2
11,2710,Telepolis,2020,2
8,2711,RT DE,RT DE,2
3,2711,RT DE,2021,2
1145,2712,Ereignis,Ereignis,2
307,2712,Ereignis,2019,2
46,2713,NZZ,NZZ,2
3,2713,NZZ,2021,2
82,2714,In$ide Paradeplatz,In$ide Paradeplatz,2
11,2714,In$ide Paradeplatz,2020,2
121,2715,Unser Mitteleuropa,Unser Mitteleuropa,2
3,2715,Unser Mitteleuropa,2021,2
265,2716,Uncut-News,Uncut-News,2
3,2716,Uncut-News,2021,2
37,2717,Corona Transition,Corona Transition,2
3,2717,Corona Transition,2021,2
41,2718,Report24,Report24,2
3,2718,Report24,2021,2
72,2719,Die Welt,Die Welt,2
11,2719,Die Welt,2020,2
159,2720,Weltwoche daily,Weltwoche daily,2
3,2720,Weltwoche daily,2021,2
49,2721,reitschuster,reitschuster,2
3,2721,reitschuster,2021,2
19,2722,Epoch Times,Epoch Times,2
3,2722,Epoch Times,2021,2
183,2723,corona-blog.net,corona-blog.net,2
3,2723,corona-blog.net,2021,2
43,2724,medinside.ch,medinside.ch,2
3,2724,medinside.ch,2021,2
27,2725,Die Ostschweiz,Die Ostschweiz,2
3,2725,Die Ostschweiz,2021,2
49,2726,reitschuster,reitschuster,2
3,2726,reitschuster,2021,2
8,2727,RT DE,RT DE,2
11,2727,RT DE,2020,2
288,2728,Deutsches Ärzteblatt,Deutsches Ärzteblatt,2
11,2728,Deutsches Ärzteblatt,2020,2
37,2729,Corona Transition,Corona Transition,2
3,2729,Corona Transition,2021,2
19,2730,Epoch Times,Epoch Times,2
3,2730,Epoch Times,2021,2
37,2731,Corona Transition,Corona Transition,2
3,2731,Corona Transition,2021,2
6,2732,tp - Science & Technology,tp - Science & Technology,2
3,2732,tp - Science & Technology,2021,2
80,2733,INFOsperber,INFOsperber,2
11,2733,INFOsperber,2020,2
37,2734,Corona Transition,Corona Transition,2
3,2734,Corona Transition,2021,2
37,2735,Corona Transition,Corona Transition,2
3,2735,Corona Transition,2021,2
19,2736,Epoch Times,Epoch Times,2
3,2736,Epoch Times,2021,2
43,2737,medinside.ch,medinside.ch,2
11,2737,medinside.ch,2020,2
92,2738,Focus Online,Focus Online,2
11,2738,Focus Online,2020,2
49,2739,reitschuster,reitschuster,2
3,2739,reitschuster,2021,2
54,2740,Tichys Einblick,Tichys Einblick,2
3,2740,Tichys Einblick,2021,2
72,2741,Die Welt,Die Welt,2
3,2741,Die Welt,2021,2
19,2742,Epoch Times,Epoch Times,2
3,2742,Epoch Times,2021,2
6,2743,tp - Science & Technology,tp - Science & Technology,2
3,2743,tp - Science & Technology,2021,2
19,2744,Epoch Times,Epoch Times,2
3,2744,Epoch Times,2021,2
49,2745,reitschuster,reitschuster,2
